date,name,mobility_score,cases_rolling
2020-04-09,Burwood (A),0.07068172772305861,0.14285714285714285
2020-04-09,Camden (A),0.15663353536806238,1.0
2020-04-09,Canada Bay (A),0.03847921099041002,0.7142857142857143
2020-04-09,Canterbury-Bankstown (A),0.12164746441499703,1.2857142857142858
2020-04-09,Central Coast (C) (NSW),,1.5714285714285714
2020-04-09,Cumberland (A),0.20750076024304467,2.0
2020-04-09,Fairfield (C),0.16900489080334852,1.5714285714285714
2020-04-09,Georges River (A),0.06330091403440423,2.4285714285714284
2020-04-09,Hawkesbury (C),0.09963397105870063,0.2857142857142857
2020-04-09,Hornsby (A),0.04090809669852534,0.7142857142857143
2020-04-09,Hunters Hill (A),0.04140533712228075,1.0
2020-04-09,Inner West (A),0.012889241802920018,1.7142857142857142
2020-04-09,Ku-ring-gai (A),0.14283238577661894,1.7142857142857142
2020-04-09,Lane Cove (A),0.005692832168729531,1.1428571428571428
2020-04-09,Liverpool (C),0.21234009737131457,1.5714285714285714
2020-04-09,Mosman (A),0.06577015246403985,1.1428571428571428
2020-04-09,North Sydney (A),-0.02538170783136075,0.5714285714285714
2020-04-09,Northern Beaches (A),0.037038565141931774,2.5714285714285716
2020-04-09,Parramatta (C),0.06890475571125042,0.7142857142857143
2020-04-09,Penrith (C),0.1288951207167057,0.8571428571428571
2020-04-09,Randwick (C),-0.00911542753395123,3.0
2020-04-09,Ryde (C),0.024222629876206197,0.5714285714285714
2020-04-09,Strathfield (A),0.12963830433274773,1.0
2020-04-09,Sydney (C),0.007555810945451416,3.0
2020-04-09,The Hills Shire (A),0.07177947435131289,0.42857142857142855
2020-04-09,Waverley (A),-0.09626752475602808,2.7142857142857144
2020-04-09,Willoughby (C),0.030382628308585048,0.0
2020-04-09,Woollahra (A),0.009605679298048427,0.42857142857142855
2020-04-09,all,0.01992126546861539,41.57142857142857
2020-04-09,highSE,-0.038593133925075164,11.714285714285714
2020-04-09,lowSE,0.12597505760220126,14.285714285714286
2020-04-09,midSE,0.019753376812930996,12.714285714285714
2020-04-14,Bayside (A),-0.12312465815874132,0.8571428571428571
2020-04-14,Blacktown (C),-0.06528570606291002,1.4285714285714286
2020-04-14,Burwood (A),-0.1421806407780749,0.14285714285714285
2020-04-14,Camden (A),0.16760038705867772,0.14285714285714285
2020-04-14,Canada Bay (A),-0.2928804997807273,0.42857142857142855
