date,name,mobility_score
2020-04-17,Sydney - North Sydney and Hornsby,0.02728178277126779
2020-04-17,Sydney - Northern Beaches,-0.039397014572288905
2020-04-17,Sydney - Outer South West,0.15301088921564
2020-04-17,Sydney - Outer West and Blue Mountains,0.12009626726667934
2020-04-17,Sydney - Parramatta,0.2170472648097035
2020-04-17,Sydney - Ryde,0.008486151473753787
2020-04-17,Sydney - South West,0.21246660845375798
2020-04-17,Sydney - Sutherland,0.017178313523667613
2020-04-17,all,0.06476739247235912
2020-04-18,Sydney - Baulkham Hills and Hawkesbury,0.08864931939888368
2020-04-18,Sydney - Blacktown,0.17190194491440225
2020-04-18,Sydney - City and Inner South,0.008686519225206446
2020-04-18,Sydney - Eastern Suburbs,-0.02993455876009446
2020-04-18,Sydney - Inner South West,0.09637849766999111
2020-04-18,Sydney - Inner West,0.040626585550327145
2020-04-18,Sydney - North Sydney and Hornsby,-0.013782614427140277
2020-04-18,Sydney - Northern Beaches,0.017421746326104517
2020-04-18,Sydney - Outer South West,0.16181306654171504
2020-04-18,Sydney - Outer West and Blue Mountains,0.20857503935011135
2020-04-18,Sydney - Parramatta,0.1545596518661699
2020-04-18,Sydney - Ryde,0.01745571271177577
2020-04-18,Sydney - South West,0.17862706956432903
2020-04-18,Sydney - Sutherland,0.11286433317737155
2020-04-18,all,0.04958826935216791
2020-04-19,Sydney - Baulkham Hills and Hawkesbury,0.253054471807728
2020-04-19,Sydney - Blacktown,0.050849445787556465
2020-04-19,Sydney - City and Inner South,-0.0726380964449833
2020-04-19,Sydney - Eastern Suburbs,-0.12154363269731652
2020-04-19,Sydney - Inner South West,-0.04713868976805838
2020-04-19,Sydney - Inner West,-0.03485095271407857
2020-04-19,Sydney - North Sydney and Hornsby,-0.23102671701345665
2020-04-19,Sydney - Northern Beaches,-0.0866567844922394
2020-04-19,Sydney - Outer South West,-0.07051477730793196
2020-04-19,Sydney - Outer West and Blue Mountains,-0.016579258358771647
2020-04-19,Sydney - Parramatta,-0.06876303014771348
2020-04-19,Sydney - Ryde,-0.007805288677098427
2020-04-19,Sydney - South West,0.017265276732278793
2020-04-19,Sydney - Sutherland,-0.16877584644994043
2020-04-19,all,-0.08603894894697912
2020-04-20,Sydney - Baulkham Hills and Hawkesbury,0.11524321727122866
2020-04-20,Sydney - Blacktown,0.22068817671048177
2020-04-20,Sydney - City and Inner South,0.08855997890301313
2020-04-20,Sydney - Eastern Suburbs,-0.0012407150319313468
2020-04-20,Sydney - Inner South West,0.20106532469117308
2020-04-20,Sydney - Inner West,0.12339866791985558
2020-04-20,Sydney - North Sydney and Hornsby,0.04085825390898755
2020-04-20,Sydney - Northern Beaches,0.04879871639416659
2020-04-20,Sydney - Outer South West,0.20257413851976738
2020-04-20,Sydney - Outer West and Blue Mountains,0.23419939373465276
2020-04-20,Sydney - Parramatta,0.24800388650737162
2020-04-20,Sydney - Ryde,0.0617245424661558
2020-04-20,Sydney - South West,0.24347360099456195
2020-04-20,Sydney - Sutherland,-0.04592717983642681
2020-04-20,all,0.09837188525084742
2020-04-21,Sydney - Baulkham Hills and Hawkesbury,0.050904298717990265
2020-04-21,Sydney - Blacktown,0.20908761810778556
2020-04-21,Sydney - City and Inner South,0.09148868127019423
2020-04-21,Sydney - Eastern Suburbs,0.05661926050998785
2020-04-21,Sydney - Inner South West,0.19835224721667152
2020-04-21,Sydney - Inner West,0.08658703219277122
2020-04-21,Sydney - North Sydney and Hornsby,0.04375811262038126
2020-04-21,Sydney - Northern Beaches,-0.00016476088198351266
2020-04-21,Sydney - Outer South West,0.210377618212694
2020-04-21,Sydney - Outer West and Blue Mountains,0.20567349164830925
2020-04-21,Sydney - Parramatta,0.23493261770159543
2020-04-21,Sydney - Ryde,0.04451045742379589
2020-04-21,Sydney - South West,0.23892197817697236
2020-04-21,Sydney - Sutherland,0.101750435844591
2020-04-21,all,0.09589287515231924
2020-04-22,Sydney - Baulkham Hills and Hawkesbury,0.017466106792441028
2020-04-22,Sydney - Blacktown,0.23532120102883183
2020-04-22,Sydney - City and Inner South,0.08199710950154047
2020-04-22,Sydney - Eastern Suburbs,0.026960632073739027
2020-04-22,Sydney - Inner South West,0.19848002343975377
2020-04-22,Sydney - Inner West,0.08296818605086738
2020-04-22,Sydney - North Sydney and Hornsby,0.03194499802053206
2020-04-22,Sydney - Northern Beaches,0.08415663994485259
2020-04-22,Sydney - Outer South West,0.21037810313870448
2020-04-22,Sydney - Outer West and Blue Mountains,0.21738800558703994
2020-04-22,Sydney - Parramatta,0.2148897149284898
2020-04-22,Sydney - Ryde,0.042938066264440855
2020-04-22,Sydney - South West,0.21881384980761895
2020-04-22,Sydney - Sutherland,0.024900401851842575
2020-04-22,all,0.08976063709545615
2020-04-23,Sydney - Baulkham Hills and Hawkesbury,0.17646102137040226
2020-04-23,Sydney - Blacktown,0.22834735168207393
2020-04-23,Sydney - City and Inner South,0.07346414221860287
2020-04-23,Sydney - Eastern Suburbs,0.03946487441968776
2020-04-23,Sydney - Inner South West,0.2161798149516609
2020-04-23,Sydney - Inner West,0.07158372730034088
2020-04-23,Sydney - North Sydney and Hornsby,0.03251447891478111
2020-04-23,Sydney - Northern Beaches,0.047940389294755345
2020-04-23,Sydney - Outer South West,0.2400841253233996
2020-04-23,Sydney - Outer West and Blue Mountains,0.2142293473829972
2020-04-23,Sydney - Parramatta,0.24751266040258135
2020-04-23,Sydney - Ryde,0.05345829672543776
2020-04-23,Sydney - South West,0.2666216889079778
2020-04-23,Sydney - Sutherland,0.0697356498995849
2020-04-23,all,0.09873018586133206
2020-04-24,Sydney - Baulkham Hills and Hawkesbury,0.14504824120470147
2020-04-24,Sydney - Blacktown,0.24495636326744935
2020-04-24,Sydney - City and Inner South,0.08479490969070187
2020-04-24,Sydney - Eastern Suburbs,0.06252405247431796
2020-04-24,Sydney - Inner South West,0.180571529494798
2020-04-24,Sydney - Inner West,0.08174517463958289
2020-04-24,Sydney - North Sydney and Hornsby,0.03700762233398063
2020-04-24,Sydney - Northern Beaches,0.06878979365939651
2020-04-24,Sydney - Outer South West,0.2449454405828729
2020-04-24,Sydney - Outer West and Blue Mountains,0.18724449344589947
2020-04-24,Sydney - Parramatta,0.24061478415682225
2020-04-24,Sydney - Ryde,0.04464967499692884
2020-04-24,Sydney - South West,0.27816942373883874
2020-04-24,Sydney - Sutherland,0.10837149162608478
2020-04-24,all,0.10796170095920074
2020-04-25,Sydney - Baulkham Hills and Hawkesbury,0.1282182847571821
2020-04-25,Sydney - Blacktown,0.3214767550801169
2020-04-25,Sydney - City and Inner South,-0.21257997207269494
2020-04-25,Sydney - Eastern Suburbs,-0.017319677182052906
2020-04-25,Sydney - Inner South West,0.21307724930769756
2020-04-25,Sydney - Inner West,0.005248198586147626
2020-04-25,Sydney - North Sydney and Hornsby,0.04735952156749861
2020-04-25,Sydney - Northern Beaches,0.1988445576923268
2020-04-25,Sydney - Outer South West,0.5619352662594823
2020-04-25,Sydney - Outer West and Blue Mountains,-0.060213588541713416
2020-04-25,Sydney - Parramatta,0.13104207726184924
2020-04-25,Sydney - Ryde,0.02453436817586335
2020-04-25,Sydney - South West,0.2668536005351836
2020-04-25,Sydney - Sutherland,0.2258740402214299
2020-04-25,all,-0.018718228562784482
2020-04-26,Sydney - Baulkham Hills and Hawkesbury,0.13414423427602545
2020-04-26,Sydney - Blacktown,0.02447860766667873
2020-04-26,Sydney - City and Inner South,-0.03726280653669075
2020-04-26,Sydney - Eastern Suburbs,-0.13756509090515615
2020-04-26,Sydney - Inner South West,-0.039899683510621085
2020-04-26,Sydney - Inner West,0.009289150278537108
2020-04-26,Sydney - North Sydney and Hornsby,-0.13069991632121908
2020-04-26,Sydney - Northern Beaches,-0.1220739951560054
2020-04-26,Sydney - Outer South West,0.1772569950923233
2020-04-26,Sydney - Outer West and Blue Mountains,0.13104605413074158
2020-04-26,Sydney - Parramatta,0.005526012261119333
2020-04-26,Sydney - Ryde,-0.09712159653237035
2020-04-26,Sydney - South West,-0.033777315514161695
2020-04-26,Sydney - Sutherland,-0.03767044842833284
2020-04-26,all,-0.05725952784792853
2020-04-27,Sydney - Baulkham Hills and Hawkesbury,0.1526817726872438
2020-04-27,Sydney - Blacktown,0.2145184933771353
2020-04-27,Sydney - City and Inner South,0.050640301857027364
2020-04-27,Sydney - Eastern Suburbs,-0.002521491720087545
2020-04-27,Sydney - Inner South West,0.155910876670874
2020-04-27,Sydney - Inner West,0.08072786909613551
2020-04-27,Sydney - North Sydney and Hornsby,0.021807795962481245
2020-04-27,Sydney - Northern Beaches,-0.01808297454983055
2020-04-27,Sydney - Outer South West,0.1344630285286085
2020-04-27,Sydney - Outer West and Blue Mountains,0.22996826720692276
2020-04-27,Sydney - Parramatta,0.212913624464375
2020-04-27,Sydney - Ryde,0.03164851227835205
