date,name,cases_rolling,facebook_mobility_score
2021-08-29,Whitehorse (C),0.14285714285714285,0.06374550519648828
2021-08-29,Whittlesea (C),1.1428571428571428,0.2118859468441465
2021-08-29,Wyndham (C),10.571428571428571,-0.009429399783327819
2021-08-29,Yarra (C),1.7142857142857142,0.004954551328690572
2021-08-29,all,56.0,-0.00410325145792683
2021-08-29,highSE,2.0,0.0057857815283624495
2021-08-29,lowSE,22.142857142857142,-0.003340871270696928
2021-08-29,midSE,31.857142857142858,-0.005232323098851667
2021-08-30,Banyule (C),0.2857142857142857,0.22223175383436944
2021-08-30,Bayside (C),0.14285714285714285,0.18377913200243962
2021-08-30,Boroondara (C),0.14285714285714285,0.07336128070231794
2021-08-30,Brimbank (C),4.0,0.01571534784390551
2021-08-30,Cardinia (S),0.0,0.2156772942476751
2021-08-30,Casey (C),0.14285714285714285,0.24277176638497622
2021-08-30,Darebin (C),3.2857142857142856,0.04010296355130142
2021-08-30,Frankston (C),0.0,0.2390188918536371
2021-08-30,Glen Eira (C),0.8571428571428571,0.07347744156191237
2021-08-30,Greater Dandenong (C),0.42857142857142855,0.1569509150639115
2021-08-30,Hobsons Bay (C),11.428571428571429,0.07921152787327605
2021-08-30,Hume (C),12.428571428571429,-0.0033269363972263403
2021-08-30,Kingston (C) (Vic.),,0.1446207822452846
2021-08-30,Knox (C),0.0,0.17274272176969688
2021-08-30,Manningham (C),0.0,
2021-08-30,Maribyrnong (C),1.5714285714285714,0.07647171259387012
2021-08-30,Maroondah (C),0.2857142857142857,-0.035105155295875615
2021-08-30,Melbourne (C),1.5714285714285714,0.10172729718116622
2021-08-30,Melton (C),2.4285714285714284,0.12224202335414862
2021-08-30,Monash (C),1.0,0.14992859378679035
2021-08-30,Moonee Valley (C),0.7142857142857143,0.03261694374261691
2021-08-30,Moreland (C),5.714285714285714,0.059634654074045335
2021-08-30,Mornington Peninsula (S),0.14285714285714285,0.2538688824703311
2021-08-30,Nillumbik (S),0.0,
2021-08-30,Port Phillip (C),0.5714285714285714,0.11410179958569723
2021-08-30,Stonnington (C),0.0,0.10522137943606856
2021-08-30,Whitehorse (C),0.0,-0.029419691813536875
2021-08-30,Whittlesea (C),1.1428571428571428,0.18957335491768817
2021-08-30,Wyndham (C),10.142857142857142,0.12272995284890821
2021-08-30,Yarra (C),1.4285714285714286,0.0681894546710848
2021-08-30,all,59.857142857142854,0.07828204899352192
2021-08-30,highSE,2.0,0.09167126562461256
2021-08-30,lowSE,25.428571428571427,0.07648729637748579
2021-08-30,midSE,32.42857142857143,0.07773223835144212
2021-08-31,Banyule (C),0.5714285714285714,-0.04415146814885579
2021-08-31,Bayside (C),0.14285714285714285,0.15481687902883054
2021-08-31,Boroondara (C),0.2857142857142857,0.10803941638312009
2021-08-31,Brimbank (C),4.142857142857143,-0.059351372190518226
2021-08-31,Cardinia (S),0.0,0.3768864536490233
2021-08-31,Casey (C),0.42857142857142855,0.029754654019836284
2021-08-31,Darebin (C),3.4285714285714284,0.06673433578147807
2021-08-31,Frankston (C),0.0,0.14913655678041582
2021-08-31,Glen Eira (C),0.8571428571428571,0.09010067473177868
2021-08-31,Greater Dandenong (C),0.42857142857142855,0.07169091475878692
2021-08-31,Hobsons Bay (C),14.0,0.13818443871839609
2021-08-31,Hume (C),16.428571428571427,0.05430788263394441
2021-08-31,Kingston (C) (Vic.),,0.06020099782182463
2021-08-31,Knox (C),0.0,0.06129922136762199
2021-08-31,Manningham (C),0.0,0.13062146435150732
2021-08-31,Maribyrnong (C),1.7142857142857142,-0.004039348965323387
2021-08-31,Maroondah (C),0.2857142857142857,0.003054246560816241
2021-08-31,Melbourne (C),1.7142857142857142,0.11177233705929608
2021-08-31,Melton (C),3.142857142857143,0.2012284334476898
2021-08-31,Monash (C),0.7142857142857143,0.0668040357835341
2021-08-31,Moonee Valley (C),0.5714285714285714,0.02781755629465585
2021-08-31,Moreland (C),6.0,0.006458953011470325
2021-08-31,Mornington Peninsula (S),0.14285714285714285,0.2493334835480908
2021-08-31,Nillumbik (S),0.0,-0.09113572625490522
2021-08-31,Port Phillip (C),0.5714285714285714,0.17447751330560932
2021-08-31,Stonnington (C),0.14285714285714285,0.10441775666337304
2021-08-31,Whitehorse (C),0.0,0.026280124987823793
2021-08-31,Whittlesea (C),2.2857142857142856,0.0728527533942601
2021-08-31,Wyndham (C),11.0,0.02433782550288245
2021-08-31,Yarra (C),1.4285714285714286,0.08366999823004444
2021-08-31,all,70.42857142857143,0.07991124849810995
2021-08-31,highSE,2.5714285714285716,0.11470883858413645
2021-08-31,lowSE,32.0,0.019053636403497616
2021-08-31,midSE,35.857142857142854,0.08178465036601582
2021-09-01,Banyule (C),0.42857142857142855,0.12765040841952868
2021-09-01,Bayside (C),0.14285714285714285,0.08961830530967639
2021-09-01,Boroondara (C),0.2857142857142857,0.055953687926127406
2021-09-01,Brimbank (C),4.142857142857143,0.054184143793411584
2021-09-01,Cardinia (S),0.0,0.1488226226357318
2021-09-01,Casey (C),0.7142857142857143,0.1525780420705155
2021-09-01,Darebin (C),3.142857142857143,0.057431745079939346
2021-09-01,Frankston (C),0.14285714285714285,0.25165582639903983
2021-09-01,Glen Eira (C),0.7142857142857143,0.08332641069335096
2021-09-01,Greater Dandenong (C),0.42857142857142855,0.058364143544754915
2021-09-01,Hobsons Bay (C),13.857142857142858,0.057970145113313255
2021-09-01,Hume (C),22.0,0.11694386827244511
2021-09-01,Kingston (C) (Vic.),,0.22439169878133636
2021-09-01,Knox (C),0.14285714285714285,-0.050135373546135245
2021-09-01,Manningham (C),0.2857142857142857,0.0014297419853022608
2021-09-01,Maribyrnong (C),2.7142857142857144,0.04142278923755477
2021-09-01,Maroondah (C),0.0,-0.0007909464749143409
2021-09-01,Melbourne (C),1.8571428571428572,0.11263935846256629
2021-09-01,Melton (C),3.857142857142857,0.1369766892765723
2021-09-01,Monash (C),1.1428571428571428,0.09190762156812732
2021-09-01,Moonee Valley (C),1.0,0.09513675407608937
2021-09-01,Moreland (C),8.428571428571429,0.07981684027091814
2021-09-01,Mornington Peninsula (S),0.14285714285714285,0.16160777868391937
2021-09-01,Nillumbik (S),0.14285714285714285,
2021-09-01,Port Phillip (C),1.5714285714285714,0.18328718093520793
2021-09-01,Stonnington (C),0.7142857142857143,0.10323863837319674
2021-09-01,Whitehorse (C),0.14285714285714285,-0.05539127138899831
2021-09-01,Whittlesea (C),3.857142857142857,0.003974409003904021
2021-09-01,Wyndham (C),11.571428571428571,0.08628608145867342
2021-09-01,Yarra (C),1.1428571428571428,0.14408039345241677
2021-09-01,all,84.71428571428571,0.0830747271387946
2021-09-01,highSE,4.428571428571429,0.09259826405142008
2021-09-01,lowSE,41.0,0.0624127136589612
2021-09-01,midSE,39.285714285714285,0.1011121287989647
2021-09-02,Banyule (C),1.1428571428571428,0.1822906642097304
2021-09-02,Bayside (C),0.14285714285714285,-0.028472719862820052
2021-09-02,Boroondara (C),0.42857142857142855,0.1266239957295434
2021-09-02,Brimbank (C),4.142857142857143,0.07990581073290204
2021-09-02,Cardinia (S),0.14285714285714285,0.3747611868104447
2021-09-02,Casey (C),2.0,0.15096989876428019
2021-09-02,Darebin (C),3.5714285714285716,-0.006003486295068659
2021-09-02,Frankston (C),0.14285714285714285,0.2020336960640586
2021-09-02,Glen Eira (C),0.7142857142857143,0.1397213944595524
2021-09-02,Greater Dandenong (C),0.7142857142857143,0.08404731190178209
2021-09-02,Hobsons Bay (C),13.428571428571429,0.0020609055613434904
2021-09-02,Hume (C),30.142857142857142,0.04471645166960534
2021-09-02,Kingston (C) (Vic.),,0.07156630918713658
2021-09-02,Knox (C),0.42857142857142855,-0.06076790397369261
2021-09-02,Manningham (C),0.2857142857142857,
2021-09-02,Maribyrnong (C),2.7142857142857144,0.03284346374931169
2021-09-02,Maroondah (C),0.0,0.10231344869156436
2021-09-02,Melbourne (C),1.7142857142857142,0.12366972325173298
2021-09-02,Melton (C),4.142857142857143,-0.010400338404181973
2021-09-02,Monash (C),1.4285714285714286,0.03205705512346154
2021-09-02,Moonee Valley (C),1.8571428571428572,0.005301061431659135
2021-09-02,Moreland (C),10.857142857142858,0.10830605429348224
2021-09-02,Mornington Peninsula (S),0.2857142857142857,0.3922731074505294
2021-09-02,Nillumbik (S),0.14285714285714285,0.253576836216485
2021-09-02,Port Phillip (C),1.5714285714285714,0.15055582896246264
2021-09-02,Stonnington (C),1.1428571428571428,0.17970494423575373
2021-09-02,Whitehorse (C),0.2857142857142857,-0.029769418112516235
2021-09-02,Whittlesea (C),7.0,-0.0006501089686309773
2021-09-02,Wyndham (C),11.0,0.04644845822869122
2021-09-02,Yarra (C),1.5714285714285714,0.09239127662614997
2021-09-02,all,103.14285714285714,0.08485680893068527
2021-09-02,highSE,5.857142857142857,0.11880961040071783
2021-09-02,lowSE,54.57142857142857,0.015839311052996203
2021-09-02,midSE,42.714285714285715,0.09423878144350548
2021-09-03,Banyule (C),1.8571428571428572,0.03323506634113014
2021-09-03,Bayside (C),0.14285714285714285,0.050981620546675266
2021-09-03,Boroondara (C),0.5714285714285714,0.02731019381779356
2021-09-03,Brimbank (C),4.857142857142857,0.004782748095062143
2021-09-03,Cardinia (S),0.2857142857142857,0.056213639450828246
2021-09-03,Casey (C),2.857142857142857,-0.01709577545506793
2021-09-03,Darebin (C),4.142857142857143,-0.0001882712537514531
2021-09-03,Frankston (C),0.7142857142857143,0.09361901698833297
2021-09-03,Glen Eira (C),0.42857142857142855,0.039453107302136095
2021-09-03,Greater Dandenong (C),0.5714285714285714,0.04066273950763896
2021-09-03,Hobsons Bay (C),14.571428571428571,0.03540894550828161
2021-09-03,Hume (C),35.857142857142854,-0.012529981811642495
2021-09-03,Kingston (C) (Vic.),,0.12670872995422655
2021-09-03,Knox (C),0.8571428571428571,0.019377831879271324
2021-09-03,Manningham (C),0.42857142857142855,0.01341446174412707
2021-09-03,Maribyrnong (C),3.142857142857143,0.02646887396932443
2021-09-03,Maroondah (C),0.0,0.013939527123218892
2021-09-03,Melbourne (C),2.7142857142857144,0.08485459734405251
2021-09-03,Melton (C),4.714285714285714,0.016663053477321343
2021-09-03,Monash (C),1.4285714285714286,0.023597006450685746
2021-09-03,Moonee Valley (C),2.2857142857142856,-0.0025787650008660653
2021-09-03,Moreland (C),12.428571428571429,-0.00018864421040202514
2021-09-03,Mornington Peninsula (S),0.42857142857142855,0.017639296068423883
2021-09-03,Nillumbik (S),0.2857142857142857,
2021-09-03,Port Phillip (C),1.7142857142857142,0.09242920972323725
2021-09-03,Stonnington (C),2.2857142857142856,0.04445505311796626
2021-09-03,Whitehorse (C),0.2857142857142857,-0.035796035286416186
2021-09-03,Whittlesea (C),8.142857142857142,-0.035571037397891005
2021-09-03,Wyndham (C),11.714285714285714,0.0019098509176546158
2021-09-03,Yarra (C),1.5714285714285714,0.04934870118675907
2021-09-03,all,121.28571428571429,0.03170884039156483
2021-09-03,highSE,8.0,0.04032974032562394
2021-09-03,lowSE,65.0,0.004271571063987456
2021-09-03,midSE,48.285714285714285,0.04229622194114109
2021-09-04,Banyule (C),2.4285714285714284,
2021-09-04,Bayside (C),0.14285714285714285,0.13261584629953954
2021-09-04,Boroondara (C),0.7142857142857143,-0.021355191775239184
2021-09-04,Brimbank (C),5.428571428571429,0.02634486113904037
2021-09-04,Cardinia (S),0.42857142857142855,0.3508624606171575
2021-09-04,Casey (C),3.7142857142857144,0.0885843711131909
2021-09-04,Darebin (C),4.714285714285714,0.023075949661283818
2021-09-04,Frankston (C),0.8571428571428571,0.21162152508588025
2021-09-04,Glen Eira (C),0.42857142857142855,0.006881683324591089
2021-09-04,Greater Dandenong (C),0.5714285714285714,0.1663129576037986
2021-09-04,Hobsons Bay (C),13.285714285714286,
2021-09-04,Hume (C),40.285714285714285,0.07137929812397505
2021-09-04,Kingston (C) (Vic.),,-0.007770940037507303
2021-09-04,Knox (C),1.1428571428571428,-0.0008019149770904022
2021-09-04,Manningham (C),0.5714285714285714,
2021-09-04,Maribyrnong (C),3.4285714285714284,-0.018246592773750094
2021-09-04,Maroondah (C),0.0,-0.031228809885144662
2021-09-04,Melbourne (C),3.142857142857143,0.052795172549129396
2021-09-04,Melton (C),5.0,0.06402134021134435
2021-09-04,Monash (C),1.4285714285714286,0.09564872936074992
2021-09-04,Moonee Valley (C),2.857142857142857,-0.0388353817798989
2021-09-04,Moreland (C),13.428571428571429,0.028484767787939357
2021-09-04,Mornington Peninsula (S),0.7142857142857143,-0.013180221415838826
2021-09-04,Nillumbik (S),0.5714285714285714,
2021-09-04,Port Phillip (C),1.7142857142857142,0.05741342959682328
2021-09-04,Stonnington (C),2.4285714285714284,0.03314883832296083
2021-09-04,Whitehorse (C),0.42857142857142855,-0.03312725342203671
2021-09-04,Whittlesea (C),9.428571428571429,0.11589233754757
2021-09-04,Wyndham (C),13.571428571428571,-0.0007799194088631484
2021-09-04,Yarra (C),1.4285714285714286,9.019307809289525e-05
2021-09-04,all,134.28571428571428,0.015399653387463115
2021-09-04,highSE,9.428571428571429,0.025046391941256005
2021-09-04,lowSE,73.42857142857143,0.020926604911557477
2021-09-04,midSE,51.42857142857143,0.020283749872448326
2021-09-05,Banyule (C),2.2857142857142856,
2021-09-05,Bayside (C),0.2857142857142857,0.08939019308595479
2021-09-05,Boroondara (C),1.1428571428571428,-0.03043693260494618
2021-09-05,Brimbank (C),5.857142857142857,0.1052595206110006
2021-09-05,Cardinia (S),0.42857142857142855,0.06605432236939758
2021-09-05,Casey (C),4.142857142857143,-0.002510738799534206
2021-09-05,Darebin (C),5.285714285714286,0.0454560760714953
2021-09-05,Frankston (C),1.0,0.008236003661131473
2021-09-05,Glen Eira (C),0.5714285714285714,-0.00420024427739743
2021-09-05,Greater Dandenong (C),0.2857142857142857,0.17433585501622129
2021-09-05,Hobsons Bay (C),14.714285714285714,
2021-09-05,Hume (C),49.0,0.06695807227834814
2021-09-05,Kingston (C) (Vic.),,0.03184714118248449
2021-09-05,Knox (C),1.7142857142857142,-0.017074504584638155
2021-09-05,Manningham (C),0.7142857142857143,0.11180329627927833
2021-09-05,Maribyrnong (C),3.857142857142857,0.018871408249120415
2021-09-05,Maroondah (C),0.0,-0.006517152330657143
2021-09-05,Melbourne (C),3.4285714285714284,0.0296127901411909
2021-09-05,Melton (C),7.0,0.05665706272418403
2021-09-05,Monash (C),1.4285714285714286,0.17217145495316832
2021-09-05,Moonee Valley (C),3.2857142857142856,0.05045415338819269
2021-09-05,Moreland (C),19.0,-0.0043986810899189445
2021-09-05,Mornington Peninsula (S),1.1428571428571428,
2021-09-05,Nillumbik (S),0.7142857142857143,
2021-09-05,Port Phillip (C),1.5714285714285714,0.0026869571054379143
2021-09-05,Stonnington (C),3.0,0.055778740257838424
2021-09-05,Whitehorse (C),0.42857142857142855,-0.014841499915177673
2021-09-05,Whittlesea (C),10.142857142857142,0.053582166798849
2021-09-05,Wyndham (C),14.142857142857142,0.1459852006016233
2021-09-05,Yarra (C),1.5714285714285714,0.019289779103568785
2021-09-05,all,158.14285714285714,0.01896678384962561
2021-09-05,highSE,10.714285714285714,0.017157476691657375
2021-09-05,lowSE,86.57142857142857,0.051146570031462266
2021-09-05,midSE,60.857142857142854,0.011547102062552415
2021-09-06,Banyule (C),2.7142857142857144,0.16829308632924703
2021-09-06,Bayside (C),0.42857142857142855,0.004078716385646236
2021-09-06,Boroondara (C),1.1428571428571428,0.08170041935985294
2021-09-06,Brimbank (C),7.0,-0.006347825099932093
2021-09-06,Cardinia (S),0.42857142857142855,0.0163801076227142
2021-09-06,Casey (C),4.857142857142857,0.08064951920285608
2021-09-06,Darebin (C),6.714285714285714,-0.026022569089185113
2021-09-06,Frankston (C),1.1428571428571428,0.39908667396915926
2021-09-06,Glen Eira (C),0.42857142857142855,0.11531943809879545
2021-09-06,Greater Dandenong (C),0.42857142857142855,0.1301855625500215
2021-09-06,Hobsons Bay (C),15.571428571428571,-0.000940298300181756
2021-09-06,Hume (C),59.57142857142857,0.10320934581802174
2021-09-06,Kingston (C) (Vic.),,0.3469887778449725
2021-09-06,Knox (C),2.2857142857142856,0.19017821924646458
2021-09-06,Manningham (C),0.7142857142857143,
2021-09-06,Maribyrnong (C),3.7142857142857144,0.08211155841401656
2021-09-06,Maroondah (C),0.0,0.041330320728544714
2021-09-06,Melbourne (C),3.7142857142857144,0.11564465659715954
2021-09-06,Melton (C),7.571428571428571,0.21615258763364706
2021-09-06,Monash (C),1.4285714285714286,0.0789922888648105
2021-09-06,Moonee Valley (C),3.4285714285714284,0.0832387412605423
2021-09-06,Moreland (C),22.285714285714285,0.10309554813671225
2021-09-06,Mornington Peninsula (S),1.1428571428571428,0.4769651567883488
2021-09-06,Nillumbik (S),0.7142857142857143,
2021-09-06,Port Phillip (C),1.7142857142857142,0.11611281462479292
2021-09-06,Stonnington (C),3.0,0.13437347143563808
2021-09-06,Whitehorse (C),0.5714285714285714,-0.04061413969418913
2021-09-06,Whittlesea (C),12.714285714285714,0.013928856710095309
2021-09-06,Wyndham (C),15.714285714285714,0.0024024726166722893
2021-09-06,Yarra (C),1.7142857142857142,0.13406254687344857
2021-09-06,all,182.85714285714286,0.09391663392186964
2021-09-06,highSE,11.428571428571429,0.09793074148560799
2021-09-06,lowSE,103.71428571428571,0.07148778749117048
2021-09-06,midSE,67.71428571428571,0.11029399882082087
2021-09-07,Banyule (C),2.7142857142857144,0.19236457978888105
2021-09-07,Bayside (C),0.42857142857142855,0.07083871255867938
2021-09-07,Boroondara (C),0.8571428571428571,0.08893183725760781
2021-09-07,Brimbank (C),7.0,-0.01764565165500179
2021-09-07,Cardinia (S),1.1428571428571428,0.5254118219303052
2021-09-07,Casey (C),4.714285714285714,0.2399741540511194
2021-09-07,Darebin (C),6.857142857142857,0.052338716851673434
2021-09-07,Frankston (C),1.1428571428571428,0.19158211255401492
2021-09-07,Glen Eira (C),0.5714285714285714,0.08444924726404594
2021-09-07,Greater Dandenong (C),0.42857142857142855,0.11026261061444644
2021-09-07,Hobsons Bay (C),14.142857142857142,-0.0019066584752893856
2021-09-07,Hume (C),65.14285714285714,-0.013655769529784163
2021-09-07,Kingston (C) (Vic.),,-0.01270115561718422
2021-09-07,Knox (C),2.2857142857142856,0.07775837294762662
2021-09-07,Manningham (C),0.7142857142857143,0.09530805363600721
2021-09-07,Maribyrnong (C),3.857142857142857,0.05321879892920137
2021-09-07,Maroondah (C),0.0,0.010891041590602824
2021-09-07,Melbourne (C),4.0,0.08843827152648337
2021-09-07,Melton (C),7.428571428571429,0.03427908709888321
2021-09-07,Monash (C),1.4285714285714286,0.040081205014706515
2021-09-07,Moonee Valley (C),3.857142857142857,0.04559349622935717
2021-09-07,Moreland (C),29.285714285714285,-0.0028622076221292607
2021-09-07,Mornington Peninsula (S),1.4285714285714286,0.026845029930426572
2021-09-07,Nillumbik (S),0.7142857142857143,
2021-09-07,Port Phillip (C),1.7142857142857142,0.16370987864571024
2021-09-07,Stonnington (C),3.0,0.14414256421405675
2021-09-07,Whitehorse (C),0.7142857142857143,-0.03605960064270381
2021-09-07,Whittlesea (C),12.142857142857142,-0.0016841703346589484
2021-09-07,Wyndham (C),17.0,0.021518217207637358
2021-09-07,Yarra (C),1.7142857142857142,0.07362168882253584
2021-09-07,all,196.42857142857142,0.07372037860846538
2021-09-07,highSE,11.428571428571429,0.11535257001652345
2021-09-07,lowSE,108.71428571428571,0.02787190321367268
2021-09-07,midSE,76.28571428571429,0.06281653193348016
2021-09-08,Banyule (C),3.4285714285714284,0.16420292141262716
2021-09-08,Bayside (C),0.2857142857142857,0.049521780739674115
2021-09-08,Boroondara (C),0.8571428571428571,0.08825142368779276
2021-09-08,Brimbank (C),8.285714285714286,0.012507450436485884
2021-09-08,Cardinia (S),1.4285714285714286,0.08888791578681897
2021-09-08,Casey (C),5.285714285714286,0.114584000361103
2021-09-08,Darebin (C),7.285714285714286,-0.0003102720601015636
2021-09-08,Frankston (C),1.0,0.2820658640584985
2021-09-08,Glen Eira (C),0.5714285714285714,-0.009193850760160438
2021-09-08,Greater Dandenong (C),0.8571428571428571,0.15047044699489245
2021-09-08,Hobsons Bay (C),14.285714285714286,0.12153794053479891
2021-09-08,Hume (C),72.28571428571429,0.08171842498788871
2021-09-08,Kingston (C) (Vic.),,0.14649220201904187
2021-09-08,Knox (C),2.4285714285714284,-0.0010408464775396573
2021-09-08,Manningham (C),0.5714285714285714,0.007161248781744342
2021-09-08,Maribyrnong (C),3.142857142857143,0.01933932917970082
2021-09-08,Maroondah (C),0.14285714285714285,-0.058887991006856426
2021-09-08,Melbourne (C),3.857142857142857,0.0954743446121649
2021-09-08,Melton (C),8.0,0.16716224550767103
2021-09-08,Monash (C),1.2857142857142858,0.019531972217943127
2021-09-08,Moonee Valley (C),5.0,0.09371567549753046
2021-09-08,Moreland (C),33.285714285714285,0.04915877960793076
2021-09-08,Mornington Peninsula (S),1.4285714285714286,0.3681361364734384
2021-09-08,Nillumbik (S),0.5714285714285714,
2021-09-08,Port Phillip (C),1.2857142857142858,0.19250817710616142
2021-09-08,Stonnington (C),2.5714285714285716,0.10541547707040895
2021-09-08,Whitehorse (C),0.5714285714285714,-0.03048826415006062
2021-09-08,Whittlesea (C),13.714285714285714,0.09657855611640709
2021-09-08,Wyndham (C),21.428571428571427,0.018424550916251364
2021-09-08,Yarra (C),2.7142857142857144,0.05881280984316069
2021-09-08,all,217.85714285714286,0.06409778840709673
2021-09-08,highSE,10.714285714285714,0.08940617936418727
2021-09-08,lowSE,119.85714285714286,0.05076888894667782
2021-09-08,midSE,87.28571428571429,0.0662408090087601
2021-09-09,Banyule (C),3.142857142857143,0.0430301311002933
2021-09-09,Bayside (C),0.2857142857142857,
2021-09-09,Boroondara (C),0.7142857142857143,0.03583784733335417
2021-09-09,Brimbank (C),9.0,0.022380260183895866
2021-09-09,Cardinia (S),1.2857142857142858,0.1894821621942883
2021-09-09,Casey (C),4.428571428571429,0.2618137918143572
2021-09-09,Darebin (C),7.571428571428571,0.029635876995204265
2021-09-09,Frankston (C),1.2857142857142858,0.1296738649512572
2021-09-09,Glen Eira (C),0.5714285714285714,0.06788370950769172
2021-09-09,Greater Dandenong (C),1.1428571428571428,0.043837793804094013
2021-09-09,Hobsons Bay (C),15.571428571428571,0.0017260652398114246
2021-09-09,Hume (C),76.42857142857143,0.020513146926295765
2021-09-09,Kingston (C) (Vic.),,0.08857923732532125
2021-09-09,Knox (C),2.2857142857142856,0.004780103872493606
2021-09-09,Manningham (C),0.8571428571428571,0.009202706556086866
2021-09-09,Maribyrnong (C),3.2857142857142856,0.02441378836280778
2021-09-09,Maroondah (C),0.2857142857142857,-0.030072418341324677
2021-09-09,Melbourne (C),4.857142857142857,0.09726536858230432
2021-09-09,Melton (C),9.571428571428571,0.09504145599276267
2021-09-09,Monash (C),0.7142857142857143,0.0985920953284259
2021-09-09,Moonee Valley (C),5.142857142857143,0.021566216072734897
2021-09-09,Moreland (C),37.714285714285715,0.05225075084164638
2021-09-09,Mornington Peninsula (S),1.5714285714285714,0.22324610945874726
2021-09-09,Nillumbik (S),0.5714285714285714,-0.17797526307883224
2021-09-09,Port Phillip (C),1.5714285714285714,0.16499543521299542
2021-09-09,Stonnington (C),2.5714285714285716,0.11770393477757882
2021-09-09,Whitehorse (C),1.0,-0.011360530739615675
2021-09-09,Whittlesea (C),14.857142857142858,0.035084530867846735
2021-09-09,Wyndham (C),25.857142857142858,0.03307717224793821
2021-09-09,Yarra (C),2.0,0.05034262184732815
2021-09-09,all,236.14285714285714,0.05697660068627881
2021-09-09,highSE,11.285714285714286,0.08072512526088078
2021-09-09,lowSE,127.57142857142857,0.01268114454230483
2021-09-09,midSE,97.28571428571429,0.06245023215127115
2021-09-10,Banyule (C),3.2857142857142856,-0.03209425917364037
2021-09-10,Bayside (C),0.2857142857142857,0.15879879024059168
2021-09-10,Boroondara (C),0.5714285714285714,0.07482060408752926
2021-09-10,Brimbank (C),10.571428571428571,-0.010884315967390952
2021-09-10,Cardinia (S),1.2857142857142858,0.21147824971379822
2021-09-10,Casey (C),4.142857142857143,0.130182658370968
2021-09-10,Darebin (C),9.285714285714286,0.025438531647172857
2021-09-10,Frankston (C),1.0,0.12033118709958847
2021-09-10,Glen Eira (C),0.5714285714285714,0.14622334708034349
2021-09-10,Greater Dandenong (C),1.8571428571428572,0.03232257961249323
2021-09-10,Hobsons Bay (C),15.857142857142858,0.03783017040827684
2021-09-10,Hume (C),92.71428571428571,-0.011328673100341522
2021-09-10,Kingston (C) (Vic.),,0.31316714443427296
2021-09-10,Knox (C),2.0,-0.019377831879271324
2021-09-10,Manningham (C),1.0,-0.0015906840464401531
2021-09-10,Maribyrnong (C),3.142857142857143,0.0723981561540552
2021-09-10,Maroondah (C),0.2857142857142857,0.09870972788693685
2021-09-10,Melbourne (C),4.571428571428571,0.09583768010665293
2021-09-10,Melton (C),8.857142857142858,0.03740237368810582
2021-09-10,Monash (C),1.0,0.13003464999299694
2021-09-10,Moonee Valley (C),6.0,0.004991773354897634
2021-09-10,Moreland (C),48.0,0.027818079884376592
2021-09-10,Mornington Peninsula (S),1.5714285714285714,0.25671784887668364
2021-09-10,Nillumbik (S),0.42857142857142855,-0.021911167304224596
2021-09-10,Port Phillip (C),1.5714285714285714,0.10008300553080413
2021-09-10,Stonnington (C),1.5714285714285714,0.07902591284816925
2021-09-10,Whitehorse (C),1.2857142857142858,0.03716748577482089
2021-09-10,Whittlesea (C),19.142857142857142,0.06984011408111111
2021-09-10,Wyndham (C),27.285714285714285,0.0450724143608655
2021-09-10,Yarra (C),2.857142857142857,0.10409117987570943
2021-09-10,all,272.0,0.07009158523866102
2021-09-10,highSE,10.571428571428571,0.07919174159277502
2021-09-10,lowSE,150.71428571428572,0.03361671770825668
2021-09-10,midSE,110.71428571428571,0.08432691089647959
2021-09-11,Banyule (C),3.0,0.024690210029186734
2021-09-11,Bayside (C),0.2857142857142857,
2021-09-11,Boroondara (C),0.42857142857142855,0.04189967076278537
2021-09-11,Brimbank (C),11.285714285714286,0.10551526556617534
2021-09-11,Cardinia (S),1.4285714285714286,0.2932178394376546
2021-09-11,Casey (C),5.428571428571429,0.05643920415342827
2021-09-11,Darebin (C),10.571428571428571,0.00015762695512780656
2021-09-11,Frankston (C),0.8571428571428571,0.09589989911613526
2021-09-11,Glen Eira (C),0.8571428571428571,0.14538982435323505
2021-09-11,Greater Dandenong (C),2.7142857142857144,0.1194729009873523
2021-09-11,Hobsons Bay (C),16.428571428571427,
2021-09-11,Hume (C),105.42857142857143,0.03565491553578834
2021-09-11,Kingston (C) (Vic.),,0.12707592282552263
2021-09-11,Knox (C),1.8571428571428572,0.0008019149770904022
2021-09-11,Manningham (C),1.1428571428571428,0.1872822777280038
2021-09-11,Maribyrnong (C),2.857142857142857,0.0317460493647873
2021-09-11,Maroondah (C),0.42857142857142855,
2021-09-11,Melbourne (C),4.285714285714286,0.06392747061403231
2021-09-11,Melton (C),9.571428571428571,0.13130387415045489
2021-09-11,Monash (C),0.8571428571428571,0.10614696923056663
2021-09-11,Moonee Valley (C),6.571428571428571,0.040558246092437314
2021-09-11,Moreland (C),52.714285714285715,0.002740675298786611
2021-09-11,Mornington Peninsula (S),1.2857142857142858,0.35217441886143697
2021-09-11,Nillumbik (S),0.14285714285714285,
2021-09-11,Port Phillip (C),2.0,0.06716201051540342
2021-09-11,Stonnington (C),2.0,0.05607917696943149
2021-09-11,Whitehorse (C),1.2857142857142858,-0.03934337237381394
2021-09-11,Whittlesea (C),23.857142857142858,0.0197959327400052
2021-09-11,Wyndham (C),28.428571428571427,-0.04090991119035574
2021-09-11,Yarra (C),4.428571428571429,0.07739590928762763
2021-09-11,all,302.42857142857144,0.04460083663447845
2021-09-11,highSE,11.142857142857142,0.0630517507349631
