date,name,cases_rolling,facebook_mobility_score
2021-03-23,Canada Bay (A),0.0,0.7827091892827902
2021-03-23,Canterbury-Bankstown (A),0.14285714285714285,0.8229609990049171
2021-03-23,Central Coast (C) (NSW),0.0,
2021-03-23,Cumberland (A),0.14285714285714285,0.7084954336114448
2021-03-23,Fairfield (C),0.2857142857142857,0.8193421086386247
2021-03-23,Georges River (A),0.0,0.8064917029340202
2021-03-23,Hawkesbury (C),0.0,0.0
2021-03-23,Hornsby (A),0.0,0.7273834742989418
2021-03-23,Hunters Hill (A),0.0,0.5920294001525288
2021-03-23,Inner West (A),0.0,0.7182790387901657
2021-03-23,Ku-ring-gai (A),0.0,0.5437889848080197
2021-03-23,Lane Cove (A),0.0,0.7999002707999281
2021-03-23,Liverpool (C),0.0,0.677553054525473
2021-03-23,Mosman (A),0.0,0.7670575807966784
2021-03-23,North Sydney (A),0.0,0.7025270656456891
2021-03-23,Northern Beaches (A),0.0,0.691204026289548
2021-03-23,Parramatta (C),0.14285714285714285,0.73166150269183
2021-03-23,Penrith (C),0.0,0.7142095567701671
2021-03-23,Randwick (C),0.14285714285714285,0.7217022469160935
2021-03-23,Ryde (C),0.2857142857142857,0.7163886466434491
2021-03-23,Strathfield (A),0.0,0.6606143367090676
2021-03-23,Sydney (C),0.0,0.7673503796828004
2021-03-23,The Hills Shire (A),0.14285714285714285,0.8343380650883389
2021-03-23,Waverley (A),0.0,0.7254018404847018
2021-03-23,Willoughby (C),0.0,0.7789544565385121
2021-03-23,Woollahra (A),0.0,0.8267692014446406
2021-03-23,all,1.8571428571428572,0.740948438137811
2021-03-23,highSE,0.14285714285714285,0.7317874962072457
2021-03-23,lowSE,0.5714285714285714,0.7605419200126852
2021-03-23,midSE,0.7142857142857143,0.7408066972060863
2021-03-24,Bayside (A),0.14285714285714285,0.9495445992916157
2021-03-24,Blacktown (C),0.0,0.9315420589643552
2021-03-24,Burwood (A),0.0,0.9717978083981313
2021-03-24,Camden (A),0.14285714285714285,1.0108956241913805
2021-03-24,Canada Bay (A),0.0,0.9310109703688844
2021-03-24,Canterbury-Bankstown (A),0.14285714285714285,0.9847608715763158
2021-03-24,Central Coast (C) (NSW),0.0,
2021-03-24,Cumberland (A),0.14285714285714285,0.9480263161287373
2021-03-24,Fairfield (C),0.2857142857142857,1.0260225536871113
2021-03-24,Georges River (A),0.0,0.9347791960330452
2021-03-24,Hawkesbury (C),0.0,0.24215070278806258
2021-03-24,Hornsby (A),0.0,0.8681617227756124
2021-03-24,Hunters Hill (A),0.0,0.9734516148677452
2021-03-24,Inner West (A),0.0,0.9693668857050447
2021-03-24,Ku-ring-gai (A),0.0,0.5787912036126005
2021-03-24,Lane Cove (A),0.0,0.8939388705497167
2021-03-24,Liverpool (C),0.0,0.9755646249962436
2021-03-24,Mosman (A),0.0,0.8063282261148796
2021-03-24,North Sydney (A),0.0,0.9283399610361057
2021-03-24,Northern Beaches (A),0.0,0.9572299469412938
2021-03-24,Parramatta (C),0.14285714285714285,0.8971705298645652
2021-03-24,Penrith (C),0.0,0.7917501761884782
2021-03-24,Randwick (C),0.0,0.9376014738963723
2021-03-24,Ryde (C),0.14285714285714285,0.9252147893878752
2021-03-24,Strathfield (A),0.0,1.0308564854001891
2021-03-24,Sydney (C),0.0,0.93371502412472
2021-03-24,The Hills Shire (A),0.14285714285714285,1.0546193532356725
2021-03-24,Waverley (A),0.0,1.0110145989504338
2021-03-24,Willoughby (C),0.0,0.965327819141769
2021-03-24,Woollahra (A),0.0,1.0645631326664353
2021-03-24,all,1.2857142857142858,0.9476346494728697
2021-03-24,highSE,0.14285714285714285,0.9597053241696416
2021-03-24,lowSE,0.5714285714285714,0.9619064522966476
2021-03-24,midSE,0.42857142857142855,0.9339183035386002
2021-03-25,Bayside (A),0.14285714285714285,0.9420408916901505
2021-03-25,Blacktown (C),0.0,1.0233315943222363
2021-03-25,Burwood (A),0.0,1.0180158519588058
2021-03-25,Camden (A),0.14285714285714285,0.9685268117348171
2021-03-25,Canada Bay (A),0.0,1.0874600561588221
2021-03-25,Canterbury-Bankstown (A),0.42857142857142855,0.986169249342125
2021-03-25,Central Coast (C) (NSW),0.0,
2021-03-25,Cumberland (A),0.14285714285714285,1.0036987088818912
2021-03-25,Fairfield (C),0.2857142857142857,1.0243850714963043
2021-03-25,Georges River (A),0.0,0.9746005800157375
2021-03-25,Hawkesbury (C),0.0,0.0
2021-03-25,Hornsby (A),0.0,1.0221462653362408
2021-03-25,Hunters Hill (A),0.0,0.9904201287448862
2021-03-25,Inner West (A),0.0,0.9987345018820835
2021-03-25,Ku-ring-gai (A),0.0,0.7720370641934428
2021-03-25,Lane Cove (A),0.0,0.9554503841463388
2021-03-25,Liverpool (C),0.0,0.9219649525351205
2021-03-25,Mosman (A),0.0,0.979233538475692
2021-03-25,North Sydney (A),0.0,0.9655072653851483
2021-03-25,Northern Beaches (A),0.0,1.0366700328270704
2021-03-25,Parramatta (C),0.14285714285714285,0.9673106458971882
2021-03-25,Penrith (C),0.0,1.0075686615555393
2021-03-25,Randwick (C),0.0,0.9993308317999442
2021-03-25,Ryde (C),0.14285714285714285,0.9591517450764685
2021-03-25,Strathfield (A),0.0,1.010469311360348
2021-03-25,Sydney (C),0.0,0.9606813093971387
2021-03-25,The Hills Shire (A),0.14285714285714285,1.027218754523702
2021-03-25,Waverley (A),0.0,1.0214341237848796
2021-03-25,Willoughby (C),0.0,1.0154869956103234
2021-03-25,Woollahra (A),0.0,0.9576462958510759
2021-03-25,all,1.5714285714285714,0.9977286107601833
2021-03-25,highSE,0.14285714285714285,1.0048556234144783
2021-03-25,lowSE,0.8571428571428571,0.9969204012198148
2021-03-25,midSE,0.42857142857142855,0.9955859472541553
2021-03-26,Bayside (A),0.14285714285714285,1.0037329519448683
2021-03-26,Blacktown (C),0.0,1.0723008669022727
2021-03-26,Burwood (A),0.0,0.9798533389436739
2021-03-26,Camden (A),0.14285714285714285,1.1796450554251439
2021-03-26,Canada Bay (A),0.0,1.0182779432658284
2021-03-26,Canterbury-Bankstown (A),0.42857142857142855,0.9900271938518723
2021-03-26,Central Coast (C) (NSW),0.0,
2021-03-26,Cumberland (A),0.14285714285714285,0.9821025485474077
2021-03-26,Fairfield (C),0.0,1.0330920497488025
2021-03-26,Georges River (A),0.0,1.0725097230619023
2021-03-26,Hawkesbury (C),0.0,0.21699230662406066
2021-03-26,Hornsby (A),0.0,0.9049972443692162
2021-03-26,Hunters Hill (A),0.0,1.0339402401469087
2021-03-26,Inner West (A),0.0,0.9972504327792336
2021-03-26,Ku-ring-gai (A),0.0,1.0953469534344609
2021-03-26,Lane Cove (A),0.0,1.1014216542232718
2021-03-26,Liverpool (C),0.0,1.111474997068592
2021-03-26,Mosman (A),0.0,0.9217699865548868
2021-03-26,North Sydney (A),0.0,0.9767699849917683
2021-03-26,Northern Beaches (A),0.0,0.9728117191743972
2021-03-26,Parramatta (C),0.14285714285714285,0.9774953583641692
2021-03-26,Penrith (C),0.0,1.0372956168464744
2021-03-26,Randwick (C),0.0,0.9597799532139825
2021-03-26,Ryde (C),0.14285714285714285,1.0035733032302725
2021-03-26,Strathfield (A),0.0,0.9500422394359817
2021-03-26,Sydney (C),0.0,0.9872919527175157
2021-03-26,The Hills Shire (A),0.14285714285714285,1.0807239545743321
2021-03-26,Waverley (A),0.0,1.0036903386753788
2021-03-26,Willoughby (C),0.0,0.9524114243893144
2021-03-26,Woollahra (A),0.0,0.903342243147657
2021-03-26,all,1.2857142857142858,0.9949429081510079
2021-03-26,highSE,0.14285714285714285,0.9935508063696975
2021-03-26,lowSE,0.5714285714285714,1.0166561642998306
2021-03-26,midSE,0.42857142857142855,0.9890794638415362
2021-03-27,Bayside (A),0.0,1.042006122358454
2021-03-27,Blacktown (C),0.0,1.0530999942288042
2021-03-27,Burwood (A),0.0,1.0013087095834083
2021-03-27,Camden (A),0.14285714285714285,0.9214441978577573
2021-03-27,Canada Bay (A),0.0,1.0517616991017882
2021-03-27,Canterbury-Bankstown (A),0.42857142857142855,1.0439448443044796
2021-03-27,Central Coast (C) (NSW),0.0,
2021-03-27,Cumberland (A),0.14285714285714285,1.0018152658220987
2021-03-27,Fairfield (C),0.0,1.0024899072836937
2021-03-27,Georges River (A),0.0,0.9258452684273201
2021-03-27,Hawkesbury (C),0.0,
2021-03-27,Hornsby (A),0.0,0.9858638407538689
2021-03-27,Hunters Hill (A),0.0,1.0403183378097196
2021-03-27,Inner West (A),0.0,1.0613389948583387
2021-03-27,Ku-ring-gai (A),0.0,0.7873058180292568
2021-03-27,Lane Cove (A),0.0,0.9586062268339893
2021-03-27,Liverpool (C),0.0,1.0345420720877763
2021-03-27,Mosman (A),0.0,0.8815380965421089
2021-03-27,North Sydney (A),0.0,0.9553520713231528
2021-03-27,Northern Beaches (A),0.0,1.0479527261990422
2021-03-27,Parramatta (C),0.14285714285714285,1.0721573551923527
2021-03-27,Penrith (C),0.0,0.9844800173179679
2021-03-27,Randwick (C),0.0,1.019451487702635
2021-03-27,Ryde (C),0.14285714285714285,0.9641545759420281
2021-03-27,Strathfield (A),0.0,1.0031538938137523
2021-03-27,Sydney (C),0.0,1.0067600075861831
2021-03-27,The Hills Shire (A),0.14285714285714285,0.8425349430920491
2021-03-27,Waverley (A),0.0,1.0809554595602404
2021-03-27,Willoughby (C),0.0,0.9894571056705215
2021-03-27,Woollahra (A),0.0,1.038394025149565
2021-03-27,all,1.1428571428571428,1.028661991975412
2021-03-27,highSE,0.14285714285714285,1.0467913932047008
2021-03-27,lowSE,0.5714285714285714,1.0160609991241658
2021-03-27,midSE,0.42857142857142855,1.0126228829639197
2021-03-28,Bayside (A),0.0,0.9707270256541557
2021-03-28,Blacktown (C),0.0,0.9671597275947373
2021-03-28,Burwood (A),0.0,1.0293943927622033
2021-03-28,Camden (A),0.14285714285714285,0.9517032030846765
2021-03-28,Canada Bay (A),0.0,0.9990282706843641
2021-03-28,Canterbury-Bankstown (A),0.42857142857142855,1.0098856984817288
2021-03-28,Central Coast (C) (NSW),0.0,
2021-03-28,Cumberland (A),0.2857142857142857,0.9690480010035908
2021-03-28,Fairfield (C),0.0,1.0885947423583158
2021-03-28,Georges River (A),0.0,0.994157581756651
2021-03-28,Hawkesbury (C),0.0,
2021-03-28,Hornsby (A),0.0,0.8955073410689245
2021-03-28,Hunters Hill (A),0.0,
2021-03-28,Inner West (A),0.0,0.9734525330633141
2021-03-28,Ku-ring-gai (A),0.0,0.5751361254708479
2021-03-28,Lane Cove (A),0.0,0.9271941108112581
2021-03-28,Liverpool (C),0.0,0.7999267114595044
2021-03-28,Mosman (A),0.0,0.8867879979018776
2021-03-28,North Sydney (A),0.0,1.0026418466692977
2021-03-28,Northern Beaches (A),0.0,1.0109252820909695
2021-03-28,Parramatta (C),0.14285714285714285,1.108293339259771
2021-03-28,Penrith (C),0.0,1.0636325235261723
2021-03-28,Randwick (C),0.0,0.9905221819805156
2021-03-28,Ryde (C),0.0,0.9564281115748056
2021-03-28,Strathfield (A),0.0,1.0653062465858856
2021-03-28,Sydney (C),0.0,1.004841275976465
2021-03-28,The Hills Shire (A),0.14285714285714285,1.0300672311827865
2021-03-28,Waverley (A),0.0,0.9639267632035057
2021-03-28,Willoughby (C),0.0,0.9679274952487473
2021-03-28,Woollahra (A),0.0,0.9938257360325938
2021-03-28,all,1.1428571428571428,1.0357817196258896
2021-03-28,highSE,0.14285714285714285,0.9971397747328843
2021-03-28,lowSE,0.7142857142857143,1.0456863902432179
2021-03-28,midSE,0.2857142857142857,1.0234464315913365
2021-03-29,Bayside (A),0.0,0.9605060517580961
2021-03-29,Blacktown (C),0.0,0.9955538566106809
2021-03-29,Burwood (A),0.0,1.0316483912143959
2021-03-29,Camden (A),0.14285714285714285,1.0206508885156007
2021-03-29,Canada Bay (A),0.0,1.0080238133496122
2021-03-29,Canterbury-Bankstown (A),0.42857142857142855,0.9723161276888996
2021-03-29,Central Coast (C) (NSW),0.0,
2021-03-29,Cumberland (A),0.2857142857142857,0.9470156973035375
2021-03-29,Fairfield (C),0.0,0.9630517427601158
2021-03-29,Georges River (A),0.0,0.9826172752663485
2021-03-29,Hawkesbury (C),0.0,0.3451577452434297
2021-03-29,Hornsby (A),0.0,0.9556471843619557
2021-03-29,Hunters Hill (A),0.0,1.034365490707399
2021-03-29,Inner West (A),0.0,0.9790040324379131
2021-03-29,Ku-ring-gai (A),0.0,1.032663721197246
2021-03-29,Lane Cove (A),0.0,0.9952415501993367
2021-03-29,Liverpool (C),0.0,1.1234252909704676
2021-03-29,Mosman (A),0.0,0.9997038884091883
2021-03-29,North Sydney (A),0.0,0.8846345230778384
2021-03-29,Northern Beaches (A),0.0,0.9478428931053413
2021-03-29,Parramatta (C),0.14285714285714285,0.9458774678869597
2021-03-29,Penrith (C),0.14285714285714285,0.9100595559865557
2021-03-29,Randwick (C),0.0,1.0020863799650175
2021-03-29,Ryde (C),0.0,1.0583811003202728
2021-03-29,Strathfield (A),0.0,1.0497471408702543
2021-03-29,Sydney (C),0.0,0.9513390507387143
2021-03-29,The Hills Shire (A),0.14285714285714285,1.0734159727595463
2021-03-29,Waverley (A),0.0,0.9615418877602877
2021-03-29,Willoughby (C),0.0,0.9313321248044205
2021-03-29,Woollahra (A),0.0,0.9337263541921174
2021-03-29,all,1.2857142857142858,0.9811862517057311
2021-03-29,highSE,0.14285714285714285,0.9674815133928527
2021-03-29,lowSE,0.8571428571428571,1.0026436563290648
2021-03-29,midSE,0.2857142857142857,0.9743244241403956
2021-03-30,Bayside (A),0.0,0.9343323644556355
2021-03-30,Blacktown (C),0.42857142857142855,0.9675816475979214
2021-03-30,Burwood (A),0.0,1.0047424034376262
2021-03-30,Camden (A),0.0,1.0351867250031155
2021-03-30,Canada Bay (A),0.0,0.9985655323397158
2021-03-30,Canterbury-Bankstown (A),0.2857142857142857,1.002949550543302
2021-03-30,Central Coast (C) (NSW),0.0,
2021-03-30,Cumberland (A),0.2857142857142857,0.9874828118335272
2021-03-30,Fairfield (C),0.0,1.0612604941664912
2021-03-30,Georges River (A),0.0,0.9347799631377265
2021-03-30,Hawkesbury (C),0.0,0.9216971247171484
2021-03-30,Hornsby (A),0.0,0.9085321181495036
2021-03-30,Hunters Hill (A),0.0,1.1453119946129955
2021-03-30,Inner West (A),0.0,0.9647495459313045
2021-03-30,Ku-ring-gai (A),0.0,0.7407142663963273
2021-03-30,Lane Cove (A),0.0,1.0052965918203403
2021-03-30,Liverpool (C),0.0,0.9672107754043139
2021-03-30,Mosman (A),0.0,1.0251812430629872
2021-03-30,North Sydney (A),0.0,0.9172333094546813
2021-03-30,Northern Beaches (A),0.0,0.900159652680814
2021-03-30,Parramatta (C),0.14285714285714285,1.0001512770345538
2021-03-30,Penrith (C),0.14285714285714285,0.9618647990481431
2021-03-30,Randwick (C),0.0,0.9252183519300448
2021-03-30,Ryde (C),0.0,0.958487019598243
2021-03-30,Strathfield (A),0.0,1.1472396706673325
2021-03-30,Sydney (C),0.0,0.9344473703920267
2021-03-30,The Hills Shire (A),0.0,0.9581356259854377
2021-03-30,Waverley (A),0.0,0.969737485536678
2021-03-30,Willoughby (C),0.0,0.9911190377183534
2021-03-30,Woollahra (A),0.0,1.0012782248787298
2021-03-30,all,1.2857142857142858,0.9746871282984882
2021-03-30,highSE,0.0,0.9748035103101342
2021-03-30,lowSE,1.1428571428571428,1.008962952830843
2021-03-30,midSE,0.14285714285714285,0.9595725451264241
2021-03-31,Bayside (A),0.0,0.9392490231082079
2021-03-31,Blacktown (C),0.42857142857142855,1.0693952375115572
2021-03-31,Burwood (A),0.0,0.9976915443585785
2021-03-31,Camden (A),0.0,1.1269301658889548
2021-03-31,Canada Bay (A),0.0,0.9938992722546924
2021-03-31,Canterbury-Bankstown (A),0.2857142857142857,0.999406920881544
2021-03-31,Central Coast (C) (NSW),0.0,
2021-03-31,Cumberland (A),0.14285714285714285,1.0930843640888495
2021-03-31,Fairfield (C),0.0,1.0263568208420843
2021-03-31,Georges River (A),0.0,1.0135998930921242
2021-03-31,Hawkesbury (C),0.0,1.00074709452144
2021-03-31,Hornsby (A),0.0,0.9354474884205315
2021-03-31,Hunters Hill (A),0.0,0.9046087048936218
2021-03-31,Inner West (A),0.0,0.938097318951045
2021-03-31,Ku-ring-gai (A),0.0,0.7056739189721128
2021-03-31,Lane Cove (A),0.0,0.9258251629327565
2021-03-31,Liverpool (C),0.0,0.9511984608525832
2021-03-31,Mosman (A),0.0,0.9298085497977171
2021-03-31,North Sydney (A),0.0,0.9096122462099466
2021-03-31,Northern Beaches (A),0.0,0.9932974358718054
2021-03-31,Parramatta (C),0.14285714285714285,0.9667681039813035
2021-03-31,Penrith (C),0.14285714285714285,0.9458842742526641
2021-03-31,Randwick (C),0.0,0.9162454009461949
2021-03-31,Ryde (C),0.0,0.9707066247412116
2021-03-31,Strathfield (A),0.0,0.9987053881534047
2021-03-31,Sydney (C),0.0,0.9309163902845363
2021-03-31,The Hills Shire (A),0.0,1.0619961347171547
2021-03-31,Waverley (A),0.14285714285714285,0.9346437416841332
2021-03-31,Willoughby (C),0.0,0.9475784222685818
2021-03-31,Woollahra (A),0.0,0.9684579851846855
2021-03-31,all,1.2857142857142858,0.95918965235601
2021-03-31,highSE,0.14285714285714285,0.9471295480297631
2021-03-31,lowSE,1.0,1.0106651528203137
2021-03-31,midSE,0.14285714285714285,0.9482277467254608
2021-04-01,Bayside (A),0.0,1.0018036529159882
2021-04-01,Blacktown (C),0.42857142857142855,1.0729789441227897
2021-04-01,Burwood (A),0.0,1.0756983952367316
2021-04-01,Camden (A),0.0,1.0689079811954643
2021-04-01,Canada Bay (A),0.0,0.9718518914364922
2021-04-01,Canterbury-Bankstown (A),0.0,1.0912493858806789
2021-04-01,Central Coast (C) (NSW),0.0,
2021-04-01,Cumberland (A),0.14285714285714285,1.1050677945447935
2021-04-01,Fairfield (C),0.0,1.1783608760085769
2021-04-01,Georges River (A),0.0,0.980331026045856
2021-04-01,Hawkesbury (C),0.0,0.5675252995759723
2021-04-01,Hornsby (A),0.0,1.0646760686253536
2021-04-01,Hunters Hill (A),0.0,1.036114605241928
2021-04-01,Inner West (A),0.0,1.001265498117917
2021-04-01,Ku-ring-gai (A),0.0,0.6407404844685627
2021-04-01,Lane Cove (A),0.0,0.9957989656482337
2021-04-01,Liverpool (C),0.0,1.0173965972599615
2021-04-01,Mosman (A),0.0,1.0000728657423004
2021-04-01,North Sydney (A),0.0,0.9207762084818278
2021-04-01,Northern Beaches (A),0.0,0.9937174870304286
2021-04-01,Parramatta (C),0.14285714285714285,0.9979478396027706
2021-04-01,Penrith (C),0.14285714285714285,0.9924313384444605
2021-04-01,Randwick (C),0.0,1.0006691682000557
2021-04-01,Ryde (C),0.0,0.9593249044326286
2021-04-01,Strathfield (A),0.0,1.1419984846878746
2021-04-01,Sydney (C),0.0,0.9074339998949436
2021-04-01,The Hills Shire (A),0.0,1.0054577574751569
2021-04-01,Waverley (A),0.14285714285714285,0.9949536904938516
2021-04-01,Willoughby (C),0.0,0.9595037542781472
2021-04-01,Woollahra (A),0.0,0.970178777030523
2021-04-01,all,1.0,1.0077642412294159
2021-04-01,highSE,0.14285714285714285,0.9951443765855217
2021-04-01,lowSE,0.7142857142857143,1.0736927226715474
2021-04-01,midSE,0.14285714285714285,0.9745567400145031
2021-04-06,Bayside (A),0.0,0.8253634214573978
2021-04-06,Blacktown (C),0.14285714285714285,0.8196488070793326
2021-04-06,Burwood (A),0.0,0.8749532589621578
2021-04-06,Camden (A),0.0,0.6741327533060867
2021-04-06,Canada Bay (A),0.0,0.7769486036430263
2021-04-06,Canterbury-Bankstown (A),0.2857142857142857,0.8783926165310195
2021-04-06,Central Coast (C) (NSW),0.0,
2021-04-06,Cumberland (A),0.2857142857142857,0.8223846218586575
2021-04-06,Fairfield (C),0.0,0.8595217607926241
2021-04-06,Georges River (A),0.0,0.86215405608629
2021-04-06,Hawkesbury (C),0.0,0.34873701060944295
2021-04-06,Hornsby (A),0.0,0.7342131970664971
2021-04-06,Hunters Hill (A),0.0,0.5713125228260133
2021-04-06,Inner West (A),0.0,0.7569745988598481
2021-04-06,Ku-ring-gai (A),0.0,0.5712138135744133
2021-04-06,Lane Cove (A),0.0,0.7166680443990124
2021-04-06,Liverpool (C),0.2857142857142857,0.8931351270609826
2021-04-06,Mosman (A),0.0,0.6479171385520197
2021-04-06,North Sydney (A),0.0,0.7551131469852334
2021-04-06,Northern Beaches (A),0.0,0.773436889152932
2021-04-06,Parramatta (C),0.0,0.8874641557108783
2021-04-06,Penrith (C),0.0,0.8229623839812935
2021-04-06,Randwick (C),0.0,0.7962857013223551
2021-04-06,Ryde (C),0.14285714285714285,0.7518832373161689
2021-04-06,Strathfield (A),0.0,0.8598793044305446
2021-04-06,Sydney (C),0.0,0.8644035650389437
2021-04-06,The Hills Shire (A),0.0,0.8439469871988106
2021-04-06,Waverley (A),0.14285714285714285,0.8106626041764613
2021-04-06,Willoughby (C),0.14285714285714285,0.8896535844385225
2021-04-06,Woollahra (A),0.0,0.8388854934176494
2021-04-06,all,1.4285714285714286,0.7970641500334157
2021-04-06,highSE,0.14285714285714285,0.7404458473321828
2021-04-06,lowSE,1.0,0.8580166264415061
2021-04-06,midSE,0.2857142857142857,0.8148072000420477
2021-04-07,Bayside (A),0.0,0.9032261595251215
2021-04-07,Blacktown (C),0.14285714285714285,0.8039015395901074
2021-04-07,Burwood (A),0.0,0.8965373675594912
2021-04-07,Camden (A),0.0,0.7293814032092479
2021-04-07,Canada Bay (A),0.0,0.917338987665639
2021-04-07,Canterbury-Bankstown (A),0.2857142857142857,0.8336667105986922
2021-04-07,Central Coast (C) (NSW),0.0,
2021-04-07,Cumberland (A),0.2857142857142857,0.8423762467774962
2021-04-07,Fairfield (C),0.0,0.8427343362769263
2021-04-07,Georges River (A),0.0,0.8406871836326502
2021-04-07,Hawkesbury (C),0.0,0.8534018303807651
2021-04-07,Hornsby (A),0.0,0.9385057950059681
2021-04-07,Hunters Hill (A),0.0,0.8876237013942284
2021-04-07,Inner West (A),0.0,0.8793278336026636
2021-04-07,Ku-ring-gai (A),0.0,0.82443614448845
2021-04-07,Lane Cove (A),0.0,0.8304071038381102
2021-04-07,Liverpool (C),0.2857142857142857,0.8625561558770211
2021-04-07,Mosman (A),0.0,0.8083122419833834
2021-04-07,North Sydney (A),0.0,0.8929381069798252
2021-04-07,Northern Beaches (A),0.0,0.8210218642466295
2021-04-07,Parramatta (C),0.0,0.8617309775344282
2021-04-07,Penrith (C),0.0,0.8595979471029072
2021-04-07,Randwick (C),0.0,0.9000323279651827
2021-04-07,Ryde (C),0.14285714285714285,0.8877131013792787
2021-04-07,Strathfield (A),0.0,0.9092222796174803
2021-04-07,Sydney (C),0.0,0.9178152336278848
2021-04-07,The Hills Shire (A),0.0,0.8482627963792865
2021-04-07,Waverley (A),0.0,0.866696880298531
2021-04-07,Willoughby (C),0.14285714285714285,0.9192948379916261
2021-04-07,Woollahra (A),0.0,0.8052795497934099
2021-04-07,all,1.2857142857142858,0.8706513594182225
2021-04-07,highSE,0.0,0.8567183247258884
2021-04-07,lowSE,1.0,0.8579813319425679
2021-04-07,midSE,0.2857142857142857,0.8940763340734874
2021-04-08,Bayside (A),0.0,0.8943841843041609
2021-04-08,Blacktown (C),0.14285714285714285,0.8278818180973393
2021-04-08,Burwood (A),0.0,0.9123668226382039
2021-04-08,Camden (A),0.0,0.9014469775183436
2021-04-08,Canada Bay (A),0.0,0.9091059988870336
2021-04-08,Canterbury-Bankstown (A),0.2857142857142857,0.878735560970801
2021-04-08,Central Coast (C) (NSW),0.0,
2021-04-08,Cumberland (A),0.2857142857142857,0.8509735767781567
2021-04-08,Fairfield (C),0.0,0.8936991209794442
2021-04-08,Georges River (A),0.0,0.8917956557879139
2021-04-08,Hawkesbury (C),0.0,0.6510978989845753
2021-04-08,Hornsby (A),0.0,0.7634606419824712
2021-04-08,Hunters Hill (A),0.0,0.8811689060499641
2021-04-08,Inner West (A),0.0,0.8863312811087874
2021-04-08,Ku-ring-gai (A),0.0,0.8540611300633015
2021-04-08,Lane Cove (A),0.0,0.8540282727392569
2021-04-08,Liverpool (C),0.42857142857142855,0.822411998977036
2021-04-08,Mosman (A),0.0,0.9068214922675694
2021-04-08,North Sydney (A),0.0,0.8955818682721267
2021-04-08,Northern Beaches (A),0.0,0.8874384007057121
2021-04-08,Parramatta (C),0.0,0.9856182953040814
2021-04-08,Penrith (C),0.0,0.8258993089231166
2021-04-08,Randwick (C),0.0,0.9786671568000701
2021-04-08,Ryde (C),0.14285714285714285,0.8967791188708483
2021-04-08,Strathfield (A),0.0,0.8525665814325127
2021-04-08,Sydney (C),0.0,0.9466193592057066
2021-04-08,The Hills Shire (A),0.0,0.9945422425248432
2021-04-08,Waverley (A),0.0,0.9373742112375969
2021-04-08,Willoughby (C),0.14285714285714285,1.0072121924575157
2021-04-08,Woollahra (A),0.0,1.0245268818924733
2021-04-08,all,1.4285714285714286,0.923362450603384
2021-04-08,highSE,0.0,0.9424346611884483
2021-04-08,lowSE,1.1428571428571428,0.8696127098652189
2021-04-08,midSE,0.2857142857142857,0.9436599158919765
2021-04-09,Bayside (A),0.0,0.9327448461730137
2021-04-09,Blacktown (C),0.14285714285714285,0.7481459966321737
2021-04-09,Burwood (A),0.0,0.8450957805540695
2021-04-09,Camden (A),0.0,0.8427953030860001
2021-04-09,Canada Bay (A),0.0,0.8021476122543273
2021-04-09,Canterbury-Bankstown (A),0.14285714285714285,0.8082043879771083
2021-04-09,Central Coast (C) (NSW),0.0,
2021-04-09,Cumberland (A),0.42857142857142855,0.8605603377960129
2021-04-09,Fairfield (C),0.0,0.7305200070269445
2021-04-09,Georges River (A),0.0,0.8155731456884016
2021-04-09,Hawkesbury (C),0.0,0.29181325636151406
2021-04-09,Hornsby (A),0.0,0.9723602972474777
2021-04-09,Hunters Hill (A),0.0,0.8277163526615223
2021-04-09,Inner West (A),0.0,0.8552937958227075
2021-04-09,Ku-ring-gai (A),0.0,0.6733438248229376
2021-04-09,Lane Cove (A),0.0,0.9017571021604666
2021-04-09,Liverpool (C),0.42857142857142855,0.7012199706635106
2021-04-09,Mosman (A),0.0,0.7644815573417838
2021-04-09,North Sydney (A),0.0,0.9085959826343554
2021-04-09,Northern Beaches (A),0.0,0.8107764223811128
2021-04-09,Parramatta (C),0.0,0.9058738898372032
2021-04-09,Penrith (C),0.0,0.8967052679570285
2021-04-09,Randwick (C),0.0,0.9068374716596369
2021-04-09,Ryde (C),0.14285714285714285,0.7921188627975537
2021-04-09,Strathfield (A),0.0,0.9306673584608024
2021-04-09,Sydney (C),0.0,0.9660600694780898
2021-04-09,The Hills Shire (A),0.0,0.6048405751714045
2021-04-09,Waverley (A),0.0,0.8971737332897042
2021-04-09,Willoughby (C),0.14285714285714285,0.9604513114432265
2021-04-09,Woollahra (A),0.0,0.8537900859893367
2021-04-09,all,1.4285714285714286,0.8697550828833821
2021-04-09,highSE,0.0,0.8590658938069659
2021-04-09,lowSE,1.1428571428571428,0.8314703673212596
2021-04-09,midSE,0.2857142857142857,0.9061578467326046
2021-04-10,Bayside (A),0.0,0.8939056978941166
2021-04-10,Blacktown (C),0.2857142857142857,0.8336058788958106
2021-04-10,Burwood (A),0.0,0.9975384519548274
2021-04-10,Camden (A),0.0,0.7624659872288331
2021-04-10,Canada Bay (A),0.0,0.8545313554053142
2021-04-10,Canterbury-Bankstown (A),0.14285714285714285,1.006586219919762
2021-04-10,Central Coast (C) (NSW),0.0,
2021-04-10,Cumberland (A),0.42857142857142855,1.0057816108619277
2021-04-10,Fairfield (C),0.0,0.9612780783105772
2021-04-10,Georges River (A),0.0,0.9383021182607736
2021-04-10,Hawkesbury (C),0.0,
