date,name,mobility_score,cases_rolling
2020-06-15,Brimbank (C),0.5657330159381395,0.14285714285714285
2020-06-15,Cardinia (S),0.658549529027818,0.2857142857142857
2020-06-15,Casey (C),0.6430229453124648,0.8571428571428571
2020-06-15,Darebin (C),0.4436901277357119,0.2857142857142857
2020-06-15,Frankston (C),0.5006891423019383,0.0
2020-06-15,Glen Eira (C),0.4073027693706597,0.14285714285714285
2020-06-15,Greater Dandenong (C),0.5744233337148704,0.42857142857142855
2020-06-15,Hobsons Bay (C),0.2992208351556555,0.0
2020-06-15,Hume (C),0.6072064729114119,0.8571428571428571
2020-06-15,Kingston (C) (Vic.),0.5755355379465462,
2020-06-15,Knox (C),0.49577425699146715,0.0
2020-06-15,Manningham (C),0.3803707107624429,0.14285714285714285
2020-06-15,Maribyrnong (C),0.5006552036999637,0.0
2020-06-15,Maroondah (C),0.5628609565264178,0.42857142857142855
2020-06-15,Melbourne (C),0.44402383925193367,0.14285714285714285
2020-06-15,Melton (C),0.6233328025211514,0.0
2020-06-15,Monash (C),0.40399512641455154,0.0
2020-06-15,Moonee Valley (C),0.39331961113910413,0.14285714285714285
2020-06-15,Moreland (C),0.4423191525722308,0.42857142857142855
2020-06-15,Mornington Peninsula (S),0.47949020202741394,0.14285714285714285
2020-06-15,Nillumbik (S),0.5711486464246752,0.14285714285714285
2020-06-15,Port Phillip (C),0.3909470476449682,0.0
2020-06-15,Stonnington (C),0.4278378414661402,0.14285714285714285
2020-06-15,Whitehorse (C),0.49419492085733097,0.0
2020-06-15,Whittlesea (C),0.5991277446526083,0.0
2020-06-15,Wyndham (C),0.719759066471558,0.14285714285714285
2020-06-15,Yarra (C),0.408262512243809,0.0
2020-06-15,all,0.4447757124597082,5.142857142857143
2020-06-15,highSE,0.40979325199768973,0.8571428571428571
2020-06-15,lowSE,0.5415608549143693,2.5714285714285716
2020-06-15,midSE,0.4282766844871197,1.7142857142857142
2020-06-16,Banyule (C),0.3754582627932353,0.14285714285714285
2020-06-16,Bayside (C),0.40945517007063525,0.14285714285714285
2020-06-16,Boroondara (C),0.41018535893234315,0.0
2020-06-16,Brimbank (C),0.5662588663819526,0.14285714285714285
2020-06-16,Cardinia (S),0.6708505012071725,0.42857142857142855
2020-06-16,Casey (C),0.6563610007986114,1.0
2020-06-16,Darebin (C),0.4620050267424931,0.2857142857142857
2020-06-16,Frankston (C),0.5125540212847294,0.0
2020-06-16,Glen Eira (C),0.4191630505610747,0.14285714285714285
2020-06-16,Greater Dandenong (C),0.6128043205951581,0.42857142857142855
2020-06-16,Hobsons Bay (C),0.3086903272096864,0.0
2020-06-16,Hume (C),0.6278412068724225,0.7142857142857143
2020-06-16,Kingston (C) (Vic.),0.610676943528396,
2020-06-16,Knox (C),0.5549055315839604,0.0
2020-06-16,Manningham (C),0.3925452463406565,0.2857142857142857
2020-06-16,Maribyrnong (C),0.5107246786060321,0.0
2020-06-16,Maroondah (C),0.5435328905377832,0.42857142857142855
2020-06-16,Melbourne (C),0.4567049465444444,0.14285714285714285
2020-06-16,Melton (C),0.6336837229339027,0.0
2020-06-16,Monash (C),0.41426545852508484,0.0
2020-06-16,Moonee Valley (C),0.39862037159256436,0.14285714285714285
2020-06-16,Moreland (C),0.4548882073196516,0.42857142857142855
2020-06-16,Mornington Peninsula (S),0.4683455956266229,0.0
2020-06-16,Nillumbik (S),0.5844000981620134,0.14285714285714285
2020-06-16,Port Phillip (C),0.40081213573147617,0.0
2020-06-16,Stonnington (C),0.4301322159306782,0.14285714285714285
2020-06-16,Whitehorse (C),0.5163361215655865,0.0
2020-06-16,Whittlesea (C),0.6084049357124309,0.0
2020-06-16,Wyndham (C),0.7269389244104936,0.14285714285714285
2020-06-16,Yarra (C),0.415822700419966,0.14285714285714285
2020-06-16,all,0.4557858495094132,5.428571428571429
2020-06-16,highSE,0.4196243777334564,1.0
2020-06-16,lowSE,0.5567991760750618,2.5714285714285716
2020-06-16,midSE,0.43812556069085845,1.8571428571428572
2020-06-17,Banyule (C),0.36038990746731986,0.0
2020-06-17,Bayside (C),0.40737750792947797,0.14285714285714285
2020-06-17,Boroondara (C),0.4192622218115271,0.0
2020-06-17,Brimbank (C),0.5722454829880598,0.14285714285714285
2020-06-17,Cardinia (S),0.6483482254449247,0.5714285714285714
2020-06-17,Casey (C),0.6916056752336744,1.1428571428571428
2020-06-17,Darebin (C),0.4711156402065434,0.5714285714285714
2020-06-17,Frankston (C),0.5244641001051866,0.0
2020-06-17,Glen Eira (C),0.4221945568514216,0.14285714285714285
2020-06-17,Greater Dandenong (C),0.6293472990895242,0.2857142857142857
2020-06-17,Hobsons Bay (C),0.30453440192729936,0.0
2020-06-17,Hume (C),0.6356148124998369,0.8571428571428571
2020-06-17,Kingston (C) (Vic.),0.5892472503310348,
2020-06-17,Knox (C),0.575761260825985,0.0
2020-06-17,Manningham (C),0.4528918718916491,0.2857142857142857
2020-06-17,Maribyrnong (C),0.5119355729446365,0.14285714285714285
2020-06-17,Maroondah (C),0.5532412425525193,0.42857142857142855
2020-06-17,Melbourne (C),0.4571930274200854,0.0
2020-06-17,Melton (C),0.6792122377259018,0.0
2020-06-17,Monash (C),0.4404576810405972,0.0
2020-06-17,Moonee Valley (C),0.39536180438326385,0.42857142857142855
2020-06-17,Moreland (C),0.45413967195665833,0.5714285714285714
2020-06-17,Mornington Peninsula (S),0.44481136723180503,0.0
2020-06-17,Nillumbik (S),0.6369934622259581,0.14285714285714285
2020-06-17,Port Phillip (C),0.40512999069903516,0.0
2020-06-17,Stonnington (C),0.43465607271097645,0.14285714285714285
2020-06-17,Whitehorse (C),0.4845845340331155,0.0
2020-06-17,Whittlesea (C),0.6330235137287882,0.0
2020-06-17,Wyndham (C),0.7259786654491597,0.14285714285714285
2020-06-17,Yarra (C),0.41728545828420877,0.14285714285714285
2020-06-17,all,0.45990318291422555,6.285714285714286
2020-06-17,highSE,0.4235998699925893,0.8571428571428571
2020-06-17,lowSE,0.5681444092540608,3.142857142857143
2020-06-17,midSE,0.43857148108492083,2.2857142857142856
2020-06-18,Banyule (C),0.4674323779999997,0.14285714285714285
2020-06-18,Bayside (C),0.4569708022001996,0.14285714285714285
2020-06-18,Boroondara (C),0.44087409136693684,0.0
2020-06-18,Brimbank (C),0.6311840833257374,0.42857142857142855
2020-06-18,Cardinia (S),0.73262808480162,0.5714285714285714
2020-06-18,Casey (C),0.8134267830868441,1.2857142857142858
2020-06-18,Darebin (C),0.5266223566541741,0.5714285714285714
2020-06-18,Frankston (C),0.5875370836203186,0.0
2020-06-18,Glen Eira (C),0.4652880804827802,0.14285714285714285
2020-06-18,Greater Dandenong (C),0.7359532466923326,0.42857142857142855
2020-06-18,Hobsons Bay (C),0.3186237780172062,0.0
2020-06-18,Hume (C),0.7269789776337777,1.1428571428571428
2020-06-18,Kingston (C) (Vic.),0.6863560535005796,
2020-06-18,Knox (C),0.7238905404561792,0.14285714285714285
2020-06-18,Manningham (C),0.5026151149000164,0.2857142857142857
2020-06-18,Maribyrnong (C),0.5630112295575119,0.42857142857142855
2020-06-18,Maroondah (C),0.6387671923440429,0.2857142857142857
2020-06-18,Melbourne (C),0.46895363945768537,0.0
2020-06-18,Melton (C),0.7722097878219191,0.0
2020-06-18,Monash (C),0.5006546566314283,0.0
2020-06-18,Moonee Valley (C),0.43333041472897854,0.42857142857142855
2020-06-18,Moreland (C),0.48783447197847546,0.5714285714285714
2020-06-18,Mornington Peninsula (S),0.5448174489262151,0.0
2020-06-18,Nillumbik (S),0.7289287386165091,0.0
2020-06-18,Port Phillip (C),0.42418222632032404,0.0
2020-06-18,Stonnington (C),0.4744740734369258,0.14285714285714285
2020-06-18,Whitehorse (C),0.5336126979911395,0.0
2020-06-18,Whittlesea (C),0.746528278173827,0.0
2020-06-18,Wyndham (C),0.8251851049259986,0.14285714285714285
2020-06-18,Yarra (C),0.4432164639806232,0.14285714285714285
2020-06-18,all,0.5044400312326213,7.428571428571429
2020-06-18,highSE,0.46291741346882853,0.8571428571428571
2020-06-18,lowSE,0.6466362107529637,4.285714285714286
2020-06-18,midSE,0.46975832856823796,2.2857142857142856
2020-06-19,Banyule (C),0.4633645080230682,0.14285714285714285
2020-06-19,Bayside (C),0.4738520043084541,0.14285714285714285
2020-06-19,Boroondara (C),0.44910287793245846,0.14285714285714285
2020-06-19,Brimbank (C),0.6427346207104039,1.2857142857142858
2020-06-19,Cardinia (S),0.7018563044452721,0.5714285714285714
2020-06-19,Casey (C),0.8223891425490777,1.4285714285714286
2020-06-19,Darebin (C),0.537452402962301,0.5714285714285714
2020-06-19,Frankston (C),0.5821012524787046,0.0
2020-06-19,Glen Eira (C),0.4815431944497495,0.2857142857142857
2020-06-19,Greater Dandenong (C),0.7579618027914237,0.5714285714285714
2020-06-19,Hobsons Bay (C),0.32013254035937605,0.0
2020-06-19,Hume (C),0.7489367526994896,1.5714285714285714
2020-06-19,Kingston (C) (Vic.),0.6848918379947296,
2020-06-19,Knox (C),0.7483645146532,0.14285714285714285
2020-06-19,Manningham (C),0.5125208896635224,0.14285714285714285
2020-06-19,Maribyrnong (C),0.5718124483703843,0.5714285714285714
2020-06-19,Maroondah (C),0.6412401689196084,0.2857142857142857
2020-06-19,Melbourne (C),0.47525509504064634,0.14285714285714285
2020-06-19,Melton (C),0.8149797544429995,0.42857142857142855
2020-06-19,Monash (C),0.5124060957179134,0.0
2020-06-19,Moonee Valley (C),0.4504108993941168,0.5714285714285714
2020-06-19,Moreland (C),0.4899888074698347,0.8571428571428571
2020-06-19,Mornington Peninsula (S),0.5795077744570162,0.0
2020-06-19,Nillumbik (S),0.6220917362714953,0.0
2020-06-19,Port Phillip (C),0.43727532094792426,0.0
2020-06-19,Stonnington (C),0.4843757743669835,0.14285714285714285
2020-06-19,Whitehorse (C),0.5450866475511555,0.0
2020-06-19,Whittlesea (C),0.7865326709668323,0.2857142857142857
2020-06-19,Wyndham (C),0.8280059603946816,0.0
2020-06-19,Yarra (C),0.45036107814523335,0.14285714285714285
2020-06-19,all,0.5145300390947568,10.428571428571429
2020-06-19,highSE,0.47410769528723545,1.0
2020-06-19,lowSE,0.6609280454134833,6.714285714285714
2020-06-19,midSE,0.476434124392766,2.7142857142857144
2020-06-20,Banyule (C),0.4289101880298082,0.14285714285714285
2020-06-20,Bayside (C),0.45302149095754546,0.2857142857142857
2020-06-20,Boroondara (C),0.41864228129451747,0.14285714285714285
2020-06-20,Brimbank (C),0.6843387108808404,1.2857142857142858
2020-06-20,Cardinia (S),0.6764577702690266,0.42857142857142855
2020-06-20,Casey (C),0.8351608493911028,1.2857142857142858
2020-06-20,Darebin (C),0.5418394792393177,0.5714285714285714
2020-06-20,Frankston (C),0.561149874691276,0.0
2020-06-20,Glen Eira (C),0.48497764895973206,0.2857142857142857
2020-06-20,Greater Dandenong (C),0.773056880922833,0.5714285714285714
2020-06-20,Hobsons Bay (C),0.3669792526712155,0.0
2020-06-20,Hume (C),0.7484304634688852,1.5714285714285714
2020-06-20,Kingston (C) (Vic.),0.6351559552078195,
2020-06-20,Knox (C),0.7778274600860995,0.2857142857142857
2020-06-20,Manningham (C),0.52175303576822,0.14285714285714285
2020-06-20,Maribyrnong (C),0.5865127690464204,1.2857142857142858
2020-06-20,Maroondah (C),0.6031139119230486,0.0
2020-06-20,Melbourne (C),0.4805943542742201,0.14285714285714285
2020-06-20,Melton (C),0.8324380020570877,0.5714285714285714
2020-06-20,Monash (C),0.5513885114864588,0.0
2020-06-20,Moonee Valley (C),0.44784538696872284,0.5714285714285714
2020-06-20,Moreland (C),0.5109483972972265,0.8571428571428571
2020-06-20,Mornington Peninsula (S),0.5350301799204954,0.0
2020-06-20,Nillumbik (S),0.5699258899201841,0.0
2020-06-20,Port Phillip (C),0.4547577119383605,0.14285714285714285
2020-06-20,Stonnington (C),0.49329856853495035,0.14285714285714285
2020-06-20,Whitehorse (C),0.549458768222373,0.0
2020-06-20,Whittlesea (C),0.8124259910858412,0.5714285714285714
2020-06-20,Wyndham (C),0.8125769009891632,0.0
2020-06-20,Yarra (C),0.4618101683549965,0.14285714285714285
2020-06-20,all,0.5220633638269531,11.428571428571429
2020-06-20,highSE,0.48043261471956733,1.2857142857142858
2020-06-20,lowSE,0.6725083733577816,7.714285714285714
2020-06-20,midSE,0.48253068370224567,2.4285714285714284
2020-06-21,Banyule (C),0.43591491969520596,0.14285714285714285
2020-06-21,Bayside (C),0.5123176927468969,0.14285714285714285
2020-06-21,Boroondara (C),0.4527147668660354,0.14285714285714285
2020-06-21,Brimbank (C),0.6955612814777058,1.4285714285714286
2020-06-21,Cardinia (S),0.635598876173521,0.2857142857142857
2020-06-21,Casey (C),0.8496010411801225,0.8571428571428571
2020-06-21,Darebin (C),0.5011539064353487,0.7142857142857143
2020-06-21,Frankston (C),0.5724879830711425,0.0
2020-06-21,Glen Eira (C),0.4941929940886764,0.2857142857142857
2020-06-21,Greater Dandenong (C),0.7553032994341873,0.2857142857142857
2020-06-21,Hobsons Bay (C),0.3669792526712155,0.0
2020-06-21,Hume (C),0.7100443836591108,1.5714285714285714
2020-06-21,Kingston (C) (Vic.),0.6359542963121443,
2020-06-21,Knox (C),0.7608897692083983,0.2857142857142857
2020-06-21,Manningham (C),0.5103382773563758,0.14285714285714285
2020-06-21,Maribyrnong (C),0.6033853848627856,1.2857142857142858
2020-06-21,Maroondah (C),0.6239755260176711,0.0
2020-06-21,Melbourne (C),0.48046171353411415,0.14285714285714285
2020-06-21,Melton (C),0.8198222369564406,0.7142857142857143
2020-06-21,Monash (C),0.5460261603489036,0.0
2020-06-21,Moonee Valley (C),0.4582172225455306,0.7142857142857143
2020-06-21,Moreland (C),0.5302526378685096,0.7142857142857143
2020-06-21,Mornington Peninsula (S),0.5356776050596159,0.0
2020-06-21,Nillumbik (S),0.5063715325819267,0.0
2020-06-21,Port Phillip (C),0.45051527600184205,0.14285714285714285
2020-06-21,Stonnington (C),0.49304644525706565,0.14285714285714285
2020-06-21,Whitehorse (C),0.5538388488883477,0.0
2020-06-21,Whittlesea (C),0.8176556888474765,0.7142857142857143
2020-06-21,Wyndham (C),0.8151470067634149,0.0
2020-06-21,Yarra (C),0.45602093118792203,0.14285714285714285
2020-06-21,all,0.5216129586029106,11.0
2020-06-21,highSE,0.4822266416539791,1.1428571428571428
2020-06-21,lowSE,0.666780736583963,7.571428571428571
2020-06-21,midSE,0.4827236954067475,2.2857142857142856
2020-06-22,Banyule (C),0.45223229681730853,0.14285714285714285
2020-06-22,Bayside (C),0.49410600736438914,0.14285714285714285
2020-06-22,Boroondara (C),0.46701220811813815,0.14285714285714285
2020-06-22,Brimbank (C),0.6867158944648123,1.8571428571428572
2020-06-22,Cardinia (S),0.6266791228295884,0.2857142857142857
2020-06-22,Casey (C),0.8208195617635948,0.7142857142857143
2020-06-22,Darebin (C),0.49964491601000766,0.5714285714285714
2020-06-22,Frankston (C),0.5745837639070274,0.0
2020-06-22,Glen Eira (C),0.4946174609869951,0.42857142857142855
2020-06-22,Greater Dandenong (C),0.7611077442457148,0.2857142857142857
2020-06-22,Hobsons Bay (C),0.37249864399392074,0.0
2020-06-22,Hume (C),0.6874537779979374,1.7142857142857142
2020-06-22,Kingston (C) (Vic.),0.6408850746264266,
2020-06-22,Knox (C),0.8261949784524756,0.2857142857142857
2020-06-22,Manningham (C),0.49666712003718494,0.14285714285714285
2020-06-22,Maribyrnong (C),0.6047054968920583,1.2857142857142858
2020-06-22,Maroondah (C),0.6119552289150251,0.0
2020-06-22,Melbourne (C),0.47610828356999985,0.14285714285714285
2020-06-22,Melton (C),0.7908079495715595,0.7142857142857143
2020-06-22,Monash (C),0.5486622125572834,0.0
2020-06-22,Moonee Valley (C),0.4555433084327463,0.8571428571428571
2020-06-22,Moreland (C),0.5151697730368554,1.0
2020-06-22,Mornington Peninsula (S),0.5008771246893398,0.0
2020-06-22,Nillumbik (S),0.43142866425672294,0.0
2020-06-22,Port Phillip (C),0.4479391282469046,0.14285714285714285
2020-06-22,Stonnington (C),0.4849434229263835,0.14285714285714285
2020-06-22,Whitehorse (C),0.5469675876347136,0.0
2020-06-22,Whittlesea (C),0.8029622856970082,1.0
2020-06-22,Wyndham (C),0.7989111411330476,0.0
2020-06-22,Yarra (C),0.45001715992234065,0.14285714285714285
2020-06-22,all,0.516856886732158,12.142857142857142
2020-06-22,highSE,0.4800197984221347,1.2857142857142858
2020-06-22,lowSE,0.660015884635449,8.142857142857142
2020-06-22,midSE,0.4772758142926283,2.7142857142857144
2020-06-23,Banyule (C),0.47541686492145824,0.14285714285714285
2020-06-23,Bayside (C),0.4960168590231929,0.14285714285714285
2020-06-23,Boroondara (C),0.4665704038060907,0.14285714285714285
2020-06-23,Brimbank (C),0.6812491876950887,2.5714285714285716
2020-06-23,Cardinia (S),0.6824497658264217,0.2857142857142857
2020-06-23,Casey (C),0.8217687702276836,0.7142857142857143
2020-06-23,Darebin (C),0.4961500955033928,0.7142857142857143
2020-06-23,Frankston (C),0.5699841732989213,0.0
2020-06-23,Glen Eira (C),0.5010083989187033,0.2857142857142857
2020-06-23,Greater Dandenong (C),0.7701828869763545,0.2857142857142857
2020-06-23,Hobsons Bay (C),0.41910648216672364,0.0
2020-06-23,Hume (C),0.6841982098660038,2.142857142857143
2020-06-23,Kingston (C) (Vic.),0.6408855297521309,
2020-06-23,Knox (C),0.808020397087961,0.42857142857142855
2020-06-23,Manningham (C),0.48434220118615695,0.0
2020-06-23,Maribyrnong (C),0.6085245394716094,1.2857142857142858
2020-06-23,Maroondah (C),0.6103678779188562,0.0
2020-06-23,Melbourne (C),0.4768472173178897,0.2857142857142857
2020-06-23,Melton (C),0.7971027781869277,0.7142857142857143
2020-06-23,Monash (C),0.5456995367663534,0.0
2020-06-23,Moonee Valley (C),0.46575243274104405,1.1428571428571428
2020-06-23,Moreland (C),0.5231481900522861,1.0
2020-06-23,Mornington Peninsula (S),0.5569504689966148,0.0
2020-06-23,Nillumbik (S),0.345097284944573,0.14285714285714285
2020-06-23,Port Phillip (C),0.4488841099646769,0.14285714285714285
2020-06-23,Stonnington (C),0.5046729875058322,0.14285714285714285
2020-06-23,Whitehorse (C),0.5431102790251348,0.0
2020-06-23,Whittlesea (C),0.7938739546690968,1.1428571428571428
2020-06-23,Wyndham (C),0.8027946821547426,0.0
2020-06-23,Yarra (C),0.4567245092314662,0.0
2020-06-23,all,0.5220319557041192,13.857142857142858
2020-06-23,highSE,0.4858740885017075,1.1428571428571428
2020-06-23,lowSE,0.6606043328523018,9.571428571428571
2020-06-23,midSE,0.4840840318302336,3.142857142857143
2020-06-24,Banyule (C),0.47995922885811765,0.14285714285714285
2020-06-24,Bayside (C),0.49999538589784054,0.14285714285714285
2020-06-24,Boroondara (C),0.4712565266082261,0.14285714285714285
2020-06-24,Brimbank (C),0.687068397072176,2.7142857142857144
2020-06-24,Cardinia (S),0.7533607705130858,0.14285714285714285
2020-06-24,Casey (C),0.7836172191001181,0.8571428571428571
2020-06-24,Darebin (C),0.49672788569706977,0.2857142857142857
2020-06-24,Frankston (C),0.5679733873206682,0.0
2020-06-24,Glen Eira (C),0.5068588079178126,0.2857142857142857
2020-06-24,Greater Dandenong (C),0.7760655044212249,0.2857142857142857
2020-06-24,Hobsons Bay (C),0.42472922226988497,0.14285714285714285
2020-06-24,Hume (C),0.6740294342836062,2.4285714285714284
2020-06-24,Kingston (C) (Vic.),0.6582748939667173,
2020-06-24,Knox (C),0.7683867616436574,0.5714285714285714
2020-06-24,Manningham (C),0.47837682046396096,0.0
2020-06-24,Maribyrnong (C),0.6052237220285885,1.1428571428571428
2020-06-24,Maroondah (C),0.6254532305735581,0.0
2020-06-24,Melbourne (C),0.47617130591008644,0.7142857142857143
2020-06-24,Melton (C),0.780771273149547,0.7142857142857143
2020-06-24,Monash (C),0.5467339153036879,0.0
2020-06-24,Moonee Valley (C),0.46882287244504656,1.2857142857142858
2020-06-24,Moreland (C),0.5327144227082703,1.0
2020-06-24,Mornington Peninsula (S),0.6147841477777297,0.0
2020-06-24,Nillumbik (S),0.3082428809209358,0.14285714285714285
2020-06-24,Port Phillip (C),0.45101232069050157,0.14285714285714285
2020-06-24,Stonnington (C),0.5152312880924607,0.0
2020-06-24,Whitehorse (C),0.5539134438791165,0.0
2020-06-24,Whittlesea (C),0.7751051859214692,2.0
2020-06-24,Wyndham (C),0.7962463269665899,0.0
2020-06-24,Yarra (C),0.47066399683530785,0.2857142857142857
2020-06-24,all,0.5261997380537325,15.571428571428571
2020-06-24,highSE,0.4909441291071403,1.0
2020-06-24,lowSE,0.6559244073674595,10.428571428571429
2020-06-24,midSE,0.4917931489415831,4.142857142857143
2020-06-25,Banyule (C),0.4536329424290767,0.0
2020-06-25,Bayside (C),0.4907612735291443,0.14285714285714285
2020-06-25,Boroondara (C),0.4917297101342194,0.14285714285714285
2020-06-25,Brimbank (C),0.6756348270511184,2.7142857142857144
2020-06-25,Cardinia (S),0.7683689876942682,0.14285714285714285
2020-06-25,Casey (C),0.7727472247053102,0.7142857142857143
2020-06-25,Darebin (C),0.48735674868995754,0.2857142857142857
2020-06-25,Frankston (C),0.5548846808188914,0.0
2020-06-25,Glen Eira (C),0.5005536595987202,0.2857142857142857
2020-06-25,Greater Dandenong (C),0.7592719365663918,0.14285714285714285
2020-06-25,Hobsons Bay (C),0.44511963093853957,0.2857142857142857
2020-06-25,Hume (C),0.6552480478247641,3.2857142857142856
2020-06-25,Kingston (C) (Vic.),0.6393924495361591,
2020-06-25,Knox (C),0.6999047550759661,0.42857142857142855
2020-06-25,Manningham (C),0.5026739577386027,0.0
2020-06-25,Maribyrnong (C),0.5892686616667258,0.8571428571428571
2020-06-25,Maroondah (C),0.6192423135940902,0.0
2020-06-25,Melbourne (C),0.4739185701920489,0.7142857142857143
2020-06-25,Melton (C),0.7564783649305744,0.7142857142857143
2020-06-25,Monash (C),0.5414185452302667,0.0
2020-06-25,Moonee Valley (C),0.47843688085309655,1.7142857142857142
2020-06-25,Moreland (C),0.5317242225876676,1.2857142857142858
2020-06-25,Mornington Peninsula (S),0.6376699592373937,0.0
2020-06-25,Nillumbik (S),0.3208654521858116,0.14285714285714285
2020-06-25,Port Phillip (C),0.44740098314211735,0.14285714285714285
2020-06-25,Stonnington (C),0.5097193633122297,0.0
2020-06-25,Whitehorse (C),0.5712000295531815,0.0
2020-06-25,Whittlesea (C),0.7257685897608911,2.142857142857143
2020-06-25,Wyndham (C),0.7924168129147244,0.14285714285714285
2020-06-25,Yarra (C),0.46868268251988116,0.2857142857142857
2020-06-25,all,0.5217830223947637,16.714285714285715
2020-06-25,highSE,0.4892987780180583,0.8571428571428571
2020-06-25,lowSE,0.6392789092613568,10.857142857142858
2020-06-25,midSE,0.49134003213284105,5.0
2020-06-26,Banyule (C),0.4665646690088505,0.0
2020-06-26,Bayside (C),0.4566426512638543,0.14285714285714285
2020-06-26,Boroondara (C),0.48616594445653255,0.0
2020-06-26,Brimbank (C),0.6456107234816194,2.7142857142857144
2020-06-26,Cardinia (S),0.7695340070580892,0.14285714285714285
2020-06-26,Casey (C),0.7380193686001172,0.5714285714285714
2020-06-26,Darebin (C),0.4918502837676307,0.42857142857142855
2020-06-26,Frankston (C),0.5745194414443132,0.14285714285714285
2020-06-26,Glen Eira (C),0.4990863212824824,0.2857142857142857
2020-06-26,Greater Dandenong (C),0.7634973701583102,0.0
2020-06-26,Hobsons Bay (C),0.4566750053503793,0.2857142857142857
2020-06-26,Hume (C),0.6351693157726611,3.7142857142857144
2020-06-26,Kingston (C) (Vic.),0.6268336349399032,
2020-06-26,Knox (C),0.7188048046577097,0.42857142857142855
2020-06-26,Manningham (C),0.5254879669118463,0.0
2020-06-26,Maribyrnong (C),0.581875354601929,0.8571428571428571
2020-06-26,Maroondah (C),0.5895560139511203,0.0
2020-06-26,Melbourne (C),0.47022470538308525,0.5714285714285714
2020-06-26,Melton (C),0.7223764752453699,0.5714285714285714
2020-06-26,Monash (C),0.5394838793513815,0.0
2020-06-26,Moonee Valley (C),0.47610864079553694,2.2857142857142856
2020-06-26,Moreland (C),0.533539786414387,1.8571428571428572
2020-06-26,Mornington Peninsula (S),0.6638684144252383,0.0
2020-06-26,Nillumbik (S),0.4335849263193146,0.14285714285714285
2020-06-26,Port Phillip (C),0.43881206984490345,0.14285714285714285
2020-06-26,Stonnington (C),0.5032967681944704,0.0
2020-06-26,Whitehorse (C),0.5849052144147954,0.0
2020-06-26,Whittlesea (C),0.660270066780977,2.0
2020-06-26,Wyndham (C),0.7804866316177723,0.42857142857142855
2020-06-26,Yarra (C),0.47336700521542613,1.0
2020-06-26,all,0.5174396810788359,18.714285714285715
2020-06-26,highSE,0.4855600855518593,0.7142857142857143
2020-06-26,lowSE,0.6281162470486847,11.0
2020-06-26,midSE,0.4902807744643082,7.0
2020-06-27,Banyule (C),0.4824707288499434,0.0
2020-06-27,Bayside (C),0.4667931808254376,0.0
2020-06-27,Boroondara (C),0.5096143905203073,0.0
2020-06-27,Brimbank (C),0.608609766254605,3.5714285714285716
2020-06-27,Cardinia (S),0.7191947450376935,0.14285714285714285
2020-06-27,Casey (C),0.7419770392419671,0.42857142857142855
2020-06-27,Darebin (C),0.46869130054461283,0.7142857142857143
2020-06-27,Frankston (C),0.5638053262335584,0.14285714285714285
2020-06-27,Glen Eira (C),0.48671013279026276,0.2857142857142857
2020-06-27,Greater Dandenong (C),0.746790336464285,0.0
2020-06-27,Hobsons Bay (C),0.45155575544401666,0.42857142857142855
2020-06-27,Hume (C),0.6200956478380641,5.142857142857143
2020-06-27,Kingston (C) (Vic.),0.6570132161845057,
2020-06-27,Knox (C),0.6773615968923148,0.2857142857142857
2020-06-27,Manningham (C),0.5256788310882842,0.0
2020-06-27,Maribyrnong (C),0.5688811382054858,0.5714285714285714
2020-06-27,Maroondah (C),0.6183436076782135,0.0
2020-06-27,Melbourne (C),0.47190512504969806,1.0
2020-06-27,Melton (C),0.7198087887385293,0.5714285714285714
2020-06-27,Monash (C),0.5223911009208668,0.0
2020-06-27,Moonee Valley (C),0.48501379509258735,2.5714285714285716
2020-06-27,Moreland (C),0.5169513602987885,2.2857142857142856
2020-06-27,Mornington Peninsula (S),0.8103712564988271,0.0
2020-06-27,Nillumbik (S),0.35157058596797874,0.14285714285714285
2020-06-27,Port Phillip (C),0.43307620128327023,0.42857142857142855
2020-06-27,Stonnington (C),0.498112315355412,0.14285714285714285
2020-06-27,Whitehorse (C),0.5602192557013143,0.0
2020-06-27,Whittlesea (C),0.6436841956756343,2.142857142857143
2020-06-27,Wyndham (C),0.815984941588699,0.5714285714285714
2020-06-27,Yarra (C),0.46922563865589056,1.1428571428571428
2020-06-27,all,0.5123698525021018,22.714285714285715
2020-06-27,highSE,0.480112784185228,1.0
2020-06-27,lowSE,0.6135067442440867,13.285714285714286
2020-06-27,midSE,0.4906222113512314,8.428571428571429
2020-06-28,Banyule (C),0.4713033719909448,0.14285714285714285
2020-06-28,Bayside (C),0.4387936641744119,0.14285714285714285
2020-06-28,Boroondara (C),0.5157603322966006,0.14285714285714285
2020-06-28,Brimbank (C),0.5760155107778633,4.142857142857143
2020-06-28,Cardinia (S),0.6996461460704031,0.14285714285714285
2020-06-28,Casey (C),0.7176737147501108,0.8571428571428571
2020-06-28,Darebin (C),0.4930056645740562,1.1428571428571428
2020-06-28,Frankston (C),0.5691835507504024,0.14285714285714285
2020-06-28,Glen Eira (C),0.4877087050942706,0.5714285714285714
2020-06-28,Greater Dandenong (C),0.7480575778368259,0.0
2020-06-28,Hobsons Bay (C),0.5334953303537647,0.42857142857142855
2020-06-28,Hume (C),0.6295015048051352,7.428571428571429
2020-06-28,Kingston (C) (Vic.),0.7202280203201166,
2020-06-28,Knox (C),0.6204309903835634,0.2857142857142857
